mouse,distance_microns,grey_value,grey_value_normalised,,
A,183.434,10.3602,0.026704755,9.4534,43.4099
A,184.058,10.4286,0.028719096,9.4534,43.4099
A,184.682,10.5217,0.03146084,9.4534,43.4099
A,185.306,10.6708,0.035851752,9.4534,43.4099
A,185.93,10.9441,0.043900284,9.4534,43.4099
A,186.554,11.0559,0.047192732,9.4534,43.4099
A,187.178,11.2609,0.053229868,9.4534,43.4099
A,187.802,11.354,0.055971611,9.4534,43.4099
A,188.426,11.2857,0.053960214,9.4534,43.4099
A,189.05,11.1615,0.050302593,9.4534,43.4099
A,189.673,10.8634,0.041523714,9.4534,43.4099
A,190.297,10.5901,0.033475181,9.4534,43.4099
A,190.921,10.4348,0.028901683,9.4534,43.4099
A,191.545,10.2671,0.023963012,9.4534,43.4099
A,192.169,10.1677,0.021035737,9.4534,43.4099
A,192.793,9.8012,0.010242516,9.4534,43.4099
A,193.417,9.4534,0,9.4534,43.4099
A,194.041,9.559,0.003109861,9.4534,43.4099
A,194.665,9.8012,0.010242516,9.4534,43.4099
A,195.289,9.913,0.013534964,9.4534,43.4099
A,195.913,9.9006,0.013169791,9.4534,43.4099
A,196.537,10.205,0.022134201,9.4534,43.4099
A,197.161,10.6211,0.034388114,9.4534,43.4099
A,197.784,10.6522,0.035303992,9.4534,43.4099
A,198.408,10.4534,0.029449443,9.4534,43.4099
A,199.032,10.3727,0.027072873,9.4534,43.4099
A,199.656,10.3478,0.026339582,9.4534,43.4099
A,200.28,10.3292,0.025791822,9.4534,43.4099
A,200.904,9.9317,0.014085668,9.4534,43.4099
B,0,9.882,0.101510249,7.1242,34.2919
B,0.624,9.5155,0.088019965,7.1242,34.2919
B,1.248,9.1242,0.073616832,7.1242,34.2919
B,1.872,8.5901,0.053957457,7.1242,34.2919
B,2.496,8.3043,0.043437612,7.1242,34.2919
B,3.12,8.646,0.056015047,7.1242,34.2919
B,3.744,8.8385,0.063100667,7.1242,34.2919
B,4.367,8.4224,0.047784685,7.1242,34.2919
B,4.991,8.4907,0.0502987,7.1242,34.2919
B,5.615,8.4224,0.047784685,7.1242,34.2919
B,6.239,7.8882,0.02812163,7.1242,34.2919
B,6.863,7.1739,0.001829378,7.1242,34.2919
B,7.487,7.1242,0,7.1242,34.2919
B,8.111,7.4348,0.011432694,7.1242,34.2919
B,8.735,8.2422,0.041151809,7.1242,34.2919
B,9.359,8.2981,0.043209399,7.1242,34.2919
B,9.983,8.6335,0.055554942,7.1242,34.2919
B,10.607,8.6646,0.056699684,7.1242,34.2919
B,11.231,8.2422,0.041151809,7.1242,34.2919
B,11.855,8.0559,0.034294401,7.1242,34.2919
B,12.479,8.2236,0.040467172,7.1242,34.2919
B,13.102,8.882,0.064701833,7.1242,34.2919
B,13.726,10.2422,0.114768641,7.1242,34.2919
B,14.35,11.9565,0.177869308,7.1242,34.2919
B,14.974,13.2174,0.22428104,7.1242,34.2919
B,15.598,13.7019,0.242114717,7.1242,34.2919
B,16.222,13.5404,0.236170158,7.1242,34.2919
B,16.846,12.9441,0.2142213,7.1242,34.2919
B,17.47,13.0186,0.216963527,7.1242,34.2919
B,18.094,12.9193,0.213308451,7.1242,34.2919
B,18.718,14.2484,0.262230516,7.1242,34.2919
B,19.342,15.3478,0.302697689,7.1242,34.2919
B,19.966,13.7888,0.245313368,7.1242,34.2919
B,20.59,14.6087,0.275492589,7.1242,34.2919
B,21.213,16.1429,0.33196406,7.1242,34.2919
B,21.837,17.0435,0.36511372,7.1242,34.2919
B,22.461,15.7702,0.318245564,7.1242,34.2919
B,23.085,15.7267,0.316644398,7.1242,34.2919
B,23.709,19.0373,0.438502339,7.1242,34.2919
B,24.333,26.5901,0.716508943,7.1242,34.2919
B,24.957,29.1304,0.810013361,7.1242,34.2919
B,25.581,31.0497,0.880659754,7.1242,34.2919
B,26.205,27.2857,0.742112877,7.1242,34.2919
B,26.829,16.8634,0.358484524,7.1242,34.2919
B,27.453,13.5342,0.235941946,7.1242,34.2919
B,28.077,13.1925,0.22336451,7.1242,34.2919
B,28.701,13.2484,0.225422101,7.1242,34.2919
B,29.325,12.3043,0.190671275,7.1242,34.2919
B,29.948,11.2733,0.152721798,7.1242,34.2919
B,30.572,11.5342,0.162325114,7.1242,34.2919
B,31.196,13.7391,0.24348399,7.1242,34.2919
B,31.82,15.5404,0.30978699,7.1242,34.2919
B,32.444,16.9255,0.360770327,7.1242,34.2919
B,33.068,15.4783,0.307501187,7.1242,34.2919
B,33.692,14.4596,0.270004454,7.1242,34.2919
B,34.316,15.882,0.322360745,7.1242,34.2919
B,34.94,16.0559,0.328761728,7.1242,34.2919
B,35.564,15.913,0.323501805,7.1242,34.2919
B,36.188,16.9255,0.360770327,7.1242,34.2919
B,36.812,17.8137,0.393463562,7.1242,34.2919
B,37.436,18.1056,0.404207938,7.1242,34.2919
B,38.059,18.354,0.413351149,7.1242,34.2919
B,38.683,17.7081,0.389576593,7.1242,34.2919
