mouse,distance_microns,grey_value,grey_value_normalised,,
A,322.57,17.087,0.489979154,7.8261,26.7267
A,323.194,17.1056,0.49096325,7.8261,26.7267
A,323.817,17.354,0.50410569,7.8261,26.7267
A,324.441,16.8882,0.479460969,7.8261,26.7267
A,325.065,16.8634,0.478148842,7.8261,26.7267
A,325.689,17.4907,0.511338264,7.8261,26.7267
A,326.313,17.677,0.521195094,7.8261,26.7267
A,326.937,17.0745,0.489317799,7.8261,26.7267
A,327.561,16.4658,0.457112473,7.8261,26.7267
A,328.185,16.4845,0.458101859,7.8261,26.7267
A,328.809,16.6708,0.467958689,7.8261,26.7267
A,329.433,17.472,0.510348878,7.8261,26.7267
A,330.057,17.3975,0.506407204,7.8261,26.7267
A,330.681,16.7516,0.472233686,7.8261,26.7267
A,331.305,15.9565,0.430166238,7.8261,26.7267
A,331.929,16.3416,0.450541253,7.8261,26.7267
A,332.552,16.882,0.479132938,7.8261,26.7267
A,333.176,17.4161,0.5073913,7.8261,26.7267
A,333.8,17.3416,0.503449626,7.8261,26.7267
A,334.424,17.9752,0.536972371,7.8261,26.7267
A,335.048,18.0745,0.542226173,7.8261,26.7267
A,335.672,17.8571,0.530723892,7.8261,26.7267
A,336.296,17.7578,0.525470091,7.8261,26.7267
A,336.92,17.0497,0.488005672,7.8261,26.7267
A,337.544,17.0186,0.486360221,7.8261,26.7267
A,338.168,17.5093,0.51232236,7.8261,26.7267
A,338.792,17.2671,0.499507952,7.8261,26.7267
A,339.416,16.3727,0.452186703,7.8261,26.7267
A,340.04,15.3975,0.400590457,7.8261,26.7267
A,340.663,16.3727,0.452186703,7.8261,26.7267
A,341.287,16.4037,0.453826863,7.8261,26.7267
A,341.911,15.6894,0.416034412,7.8261,26.7267
A,342.535,16.4783,0.457773827,7.8261,26.7267
A,343.159,16.7019,0.46960414,7.8261,26.7267
A,343.783,16.7391,0.471572331,7.8261,26.7267
A,344.407,16.0248,0.43377988,7.8261,26.7267
A,345.031,16.1429,0.440028359,7.8261,26.7267
A,345.655,16.5776,0.463027629,7.8261,26.7267
A,346.279,15.4596,0.403876067,7.8261,26.7267
A,346.903,15.2919,0.395003333,7.8261,26.7267
A,347.527,15.1491,0.387448018,7.8261,26.7267
A,348.151,15.9193,0.428198047,7.8261,26.7267
A,348.775,15.9814,0.431483657,7.8261,26.7267
A,349.398,16.4596,0.456784441,7.8261,26.7267
A,350.022,16.8447,0.477159455,7.8261,26.7267
A,350.646,17.1863,0.495232956,7.8261,26.7267
A,351.27,16,0.432467752,7.8261,26.7267
A,351.894,15.1429,0.387119986,7.8261,26.7267
A,352.518,15.8012,0.421949568,7.8261,26.7267
A,353.142,16.5031,0.459085955,7.8261,26.7267
A,353.766,15.764,0.419981376,7.8261,26.7267
A,354.39,14.4161,0.34866618,7.8261,26.7267
A,355.014,14.6087,0.358856333,7.8261,26.7267
A,355.638,15.3478,0.397960911,7.8261,26.7267
A,356.262,16.0248,0.43377988,7.8261,26.7267
A,356.886,15.2919,0.395003333,7.8261,26.7267
A,357.509,15.4099,0.401246521,7.8261,26.7267
A,358.133,15.5714,0.409791224,7.8261,26.7267
A,358.757,15.4596,0.403876067,7.8261,26.7267
A,359.381,15.6646,0.414722284,7.8261,26.7267
A,360.005,16.5217,0.460070051,7.8261,26.7267
A,360.629,15.7081,0.417023798,7.8261,26.7267
A,361.253,15.677,0.415378348,7.8261,26.7267
A,361.877,15.4286,0.402235908,7.8261,26.7267
A,362.501,14.9814,0.378575283,7.8261,26.7267
A,363.125,15.1739,0.388760145,7.8261,26.7267
A,363.749,14.9441,0.376601801,7.8261,26.7267
A,364.373,13.8323,0.317778272,7.8261,26.7267
A,364.997,13.3789,0.293789615,7.8261,26.7267
A,365.621,13.9255,0.322709332,7.8261,26.7267
A,366.244,13.9752,0.325338878,7.8261,26.7267
A,366.868,14.3602,0.345708602,7.8261,26.7267
A,367.492,14.6584,0.361485879,7.8261,26.7267
A,368.116,14.3975,0.347682084,7.8261,26.7267
A,368.74,14.4658,0.351295726,7.8261,26.7267
A,369.364,14.3043,0.342751024,7.8261,26.7267
A,369.988,14.6211,0.359512396,7.8261,26.7267
A,370.612,15.1056,0.385146503,7.8261,26.7267
A,371.236,14.9068,0.374628319,7.8261,26.7267
A,371.86,14.6273,0.359840428,7.8261,26.7267
A,372.484,14.5652,0.356554818,7.8261,26.7267
A,373.108,15.1242,0.386130599,7.8261,26.7267
A,373.732,15.1242,0.386130599,7.8261,26.7267
A,374.355,14.9752,0.378247251,7.8261,26.7267
A,374.979,13.9068,0.321719945,7.8261,26.7267
A,375.603,14.0186,0.327635102,7.8261,26.7267
A,376.227,14.5528,0.355898755,7.8261,26.7267
A,376.851,14.8137,0.369702549,7.8261,26.7267
A,377.475,15.2609,0.393363174,7.8261,26.7267
A,378.099,15.2298,0.391717723,7.8261,26.7267
A,378.723,14.5342,0.354914659,7.8261,26.7267
A,379.347,14.1739,0.335851772,7.8261,26.7267
A,379.971,15.1118,0.385474535,7.8261,26.7267
A,380.595,15.9565,0.430166238,7.8261,26.7267
A,381.219,15.7826,0.420965472,7.8261,26.7267
A,381.843,15.0621,0.382844989,7.8261,26.7267
A,382.466,15.1242,0.386130599,7.8261,26.7267
A,383.09,15.2733,0.394019237,7.8261,26.7267
A,383.714,15.5528,0.408807128,7.8261,26.7267
A,384.338,15.5093,0.406505614,7.8261,26.7267
A,384.962,15.9379,0.429182142,7.8261,26.7267
A,385.586,15.3975,0.400590457,7.8261,26.7267
A,386.21,14.913,0.374956351,7.8261,26.7267
A,386.834,15.5093,0.406505614,7.8261,26.7267
A,387.458,15.0621,0.382844989,7.8261,26.7267
A,388.082,14.8075,0.369374517,7.8261,26.7267
A,388.706,14.559,0.356226786,7.8261,26.7267
A,389.33,14.6335,0.36016846,7.8261,26.7267
A,389.954,15.2609,0.393363174,7.8261,26.7267
A,390.578,14.5093,0.35359724,7.8261,26.7267
A,391.201,14.7143,0.364443457,7.8261,26.7267
A,391.825,15.5776,0.410119255,7.8261,26.7267
A,392.449,15.1863,0.389416209,7.8261,26.7267
A,393.073,15.3354,0.397304847,7.8261,26.7267
A,393.697,14.7702,0.367401035,7.8261,26.7267
A,394.321,14.4037,0.348010116,7.8261,26.7267
A,394.945,14.441,0.349983598,7.8261,26.7267
A,395.569,14.7516,0.366416939,7.8261,26.7267
A,396.193,15.1553,0.387776049,7.8261,26.7267
A,396.817,14.5404,0.355242691,7.8261,26.7267
A,397.441,13.7205,0.311863115,7.8261,26.7267
A,398.065,14.1863,0.336507836,7.8261,26.7267
A,398.689,14.4596,0.350967694,7.8261,26.7267
A,399.312,15.3665,0.398950298,7.8261,26.7267
A,399.936,15.9565,0.430166238,7.8261,26.7267
A,400.56,15.2547,0.393035142,7.8261,26.7267
B,0,0.3665,0,0.3665,28.7702
B,0.624,0.8385,0.016617553,0.3665,28.7702
B,1.248,0.6832,0.011149956,0.3665,28.7702
B,1.872,0.8571,0.017272398,0.3665,28.7702
B,2.496,1.1925,0.029080718,0.3665,28.7702
B,3.12,0.7888,0.014867781,0.3665,28.7702
B,3.744,0.9627,0.020990223,0.3665,28.7702
B,4.367,1.1491,0.027552748,0.3665,28.7702
B,4.991,0.8447,0.016835835,0.3665,28.7702
B,5.615,1.5217,0.040670758,0.3665,28.7702
B,6.239,1.6646,0.045701792,0.3665,28.7702
B,6.863,1.8571,0.052479078,0.3665,28.7702
B,7.487,2.8696,0.088125843,0.3665,28.7702
B,8.111,2.8571,0.087685759,0.3665,28.7702
B,8.735,3.3851,0.106274887,0.3665,28.7702
B,9.359,3.9379,0.12573714,0.3665,28.7702
B,9.983,4.8137,0.156571151,0.3665,28.7702
B,10.607,5.9752,0.197463711,0.3665,28.7702
B,11.231,5.4534,0.179092865,0.3665,28.7702
B,11.855,7.4969,0.251037717,0.3665,28.7702
B,12.479,7.3043,0.24425691,0.3665,28.7702
B,13.102,7.1056,0.237261343,0.3665,28.7702
B,13.726,6.6149,0.219985424,0.3665,28.7702
B,14.35,7.0124,0.23398008,0.3665,28.7702
B,14.974,8.0311,0.269845126,0.3665,28.7702
B,15.598,8.0124,0.269186761,0.3665,28.7702
B,16.222,9.205,0.311174248,0.3665,28.7702
B,16.846,10.0186,0.339818404,0.3665,28.7702
B,17.47,10.4783,0.356002915,0.3665,28.7702
B,18.094,8.9193,0.3011157,0.3665,28.7702
B,18.718,10.3168,0.350317036,0.3665,28.7702
B,19.342,8.795,0.296739509,0.3665,28.7702
B,19.966,8.8696,0.299365928,0.3665,28.7702
B,20.59,10.677,0.362998483,0.3665,28.7702
B,21.213,8.9627,0.30264367,0.3665,28.7702
B,21.837,7.9503,0.267000426,0.3665,28.7702
B,22.461,7.8634,0.263940965,0.3665,28.7702
B,23.085,8.087,0.271813179,0.3665,28.7702
B,23.709,9.2981,0.31445199,0.3665,28.7702
B,24.333,8.0932,0.272031461,0.3665,28.7702
B,24.957,9.4472,0.319701307,0.3665,28.7702
B,25.581,10.8509,0.369120924,0.3665,28.7702
B,26.205,11.3416,0.386396843,0.3665,28.7702
B,26.829,11.5652,0.394269056,0.3665,28.7702
B,27.453,10.7267,0.364748255,0.3665,28.7702
B,28.077,10.9379,0.372183906,0.3665,28.7702
B,28.701,11.3043,0.385083633,0.3665,28.7702
B,29.325,14.3665,0.492893531,0.3665,28.7702
B,29.948,14.559,0.499670818,0.3665,28.7702
B,30.572,12.6894,0.433848407,0.3665,28.7702
B,31.196,14.2733,0.489612269,0.3665,28.7702
B,31.82,14.4099,0.494421501,0.3665,28.7702
B,32.444,17.8758,0.616444336,0.3665,28.7702
B,33.068,18.236,0.629125783,0.3665,28.7702
B,33.692,14.2671,0.489393987,0.3665,28.7702
B,34.316,14.1925,0.486767569,0.3665,28.7702
B,34.94,18.9193,0.653182508,0.3665,28.7702
B,35.564,19.7267,0.681608382,0.3665,28.7702
B,36.188,21.1739,0.73255949,0.3665,28.7702
B,36.812,19.0435,0.657555178,0.3665,28.7702
B,37.436,18.1863,0.627376011,0.3665,28.7702
B,38.059,17.7143,0.610758458,0.3665,28.7702
B,38.683,19.5963,0.677017431,0.3665,28.7702
B,39.307,19.7702,0.683139873,0.3665,28.7702
B,39.931,20.3106,0.702165563,0.3665,28.7702
B,40.555,27.8944,0.969165989,0.3665,28.7702
B,41.179,23.6708,0.820467052,0.3665,28.7702
B,41.803,20.5466,0.71047434,0.3665,28.7702
B,42.427,23.0311,0.797945338,0.3665,28.7702
B,43.051,27.7826,0.965229882,0.3665,28.7702
B,43.675,28.7702,1,0.3665,28.7702
B,44.299,22.8634,0.792041178,0.3665,28.7702
B,44.923,23.4472,0.812594838,0.3665,28.7702
B,45.547,27.9317,0.970479198,0.3665,28.7702
B,46.171,26.2795,0.91231072,0.3665,28.7702
B,46.794,20.323,0.702602126,0.3665,28.7702
B,47.418,15.8882,0.546467538,0.3665,28.7702
B,48.042,16.6273,0.572488795,0.3665,28.7702
B,48.666,17.2733,0.595232311,0.3665,28.7702
B,49.29,17.0621,0.58779666,0.3665,28.7702
B,49.914,16.8199,0.579269602,0.3665,28.7702
B,50.538,21.1056,0.730154874,0.3665,28.7702
B,51.162,25.2298,0.875354267,0.3665,28.7702
B,51.786,25.0186,0.867918616,0.3665,28.7702
B,52.41,17.0807,0.588451505,0.3665,28.7702
B,53.034,14.9752,0.514323838,0.3665,28.7702
B,53.658,16.3602,0.563085091,0.3665,28.7702
B,54.282,17.7516,0.612071667,0.3665,28.7702
B,54.905,18.8012,0.649024599,0.3665,28.7702
B,55.529,22.4472,0.777388157,0.3665,28.7702
B,56.153,16.3665,0.563306893,0.3665,28.7702
B,56.777,14.0559,0.481958336,0.3665,28.7702
B,57.401,10.9876,0.373933678,0.3665,28.7702
B,58.025,10.9379,0.372183906,0.3665,28.7702
B,58.649,11.236,0.382679017,0.3665,28.7702
B,59.273,10.2298,0.347254055,0.3665,28.7702
B,59.897,10.4783,0.356002915,0.3665,28.7702
B,60.521,12,0.409576921,0.3665,28.7702
B,61.145,11.764,0.401268145,0.3665,28.7702
B,61.769,10.6522,0.362125357,0.3665,28.7702
B,62.393,12.8509,0.439534286,0.3665,28.7702
B,63.017,11.4348,0.389678105,0.3665,28.7702
B,63.64,12.2671,0.418980626,0.3665,28.7702
B,64.264,14.8758,0.510824294,0.3665,28.7702
B,64.888,11.5217,0.392737566,0.3665,28.7702
B,65.512,13.9068,0.47670902,0.3665,28.7702
B,66.136,11.4348,0.389678105,0.3665,28.7702
B,66.76,10.1677,0.34506772,0.3665,28.7702
B,67.384,8.205,0.275967568,0.3665,28.7702
B,68.008,8.1739,0.27487264,0.3665,28.7702
B,68.632,8.0994,0.272249742,0.3665,28.7702
B,69.256,7.8509,0.263500882,0.3665,28.7702
B,69.88,6.7578,0.225016459,0.3665,28.7702
B,70.504,7.3354,0.245351838,0.3665,28.7702
B,71.128,6.7702,0.225453022,0.3665,28.7702
B,71.751,8.2919,0.279027028,0.3665,28.7702
B,72.375,8.1739,0.27487264,0.3665,28.7702
B,72.999,7.6025,0.254755542,0.3665,28.7702
B,73.623,7.5528,0.25300577,0.3665,28.7702
B,74.247,8.1863,0.275309203,0.3665,28.7702
B,74.871,8.0497,0.27049997,0.3665,28.7702
B,75.495,9.0559,0.305924932,0.3665,28.7702
B,76.119,8.646,0.291493714,0.3665,28.7702
B,76.743,7.6522,0.256505314,0.3665,28.7702
B,77.367,8.1739,0.27487264,0.3665,28.7702
B,77.991,7.764,0.260441421,0.3665,28.7702
B,78.615,7.528,0.252132645,0.3665,28.7702
B,79.239,9,0.303956879,0.3665,28.7702
B,79.863,9.3292,0.315546918,0.3665,28.7702
B,80.486,7.6832,0.257596722,0.3665,28.7702
B,81.11,7.3665,0.246446766,0.3665,28.7702
B,81.734,7.2795,0.243383785,0.3665,28.7702
B,82.358,7.2981,0.244038629,0.3665,28.7702
B,82.982,5.8137,0.191777832,0.3665,28.7702
B,83.606,7.0124,0.23398008,0.3665,28.7702
B,84.23,6.6584,0.221516915,0.3665,28.7702
B,84.854,5.559,0.18281069,0.3665,28.7702
B,85.478,5.8944,0.194619011,0.3665,28.7702
B,86.102,8.3602,0.281431644,0.3665,28.7702
B,86.726,7.1988,0.240542605,0.3665,28.7702
B,87.35,6.4099,0.212768055,0.3665,28.7702
B,87.974,6.8137,0.226984513,0.3665,28.7702
B,88.597,7.0124,0.23398008,0.3665,28.7702
B,89.221,6.6087,0.219767143,0.3665,28.7702
B,89.845,6.1925,0.205114122,0.3665,28.7702
B,90.469,6.3043,0.209050229,0.3665,28.7702
B,91.093,7.1988,0.240542605,0.3665,28.7702
B,91.717,6.2795,0.208177104,0.3665,28.7702
B,92.341,6.882,0.229389129,0.3665,28.7702
B,92.965,7.2298,0.241634012,0.3665,28.7702
B,93.589,8.0186,0.269405042,0.3665,28.7702
B,94.213,7.9255,0.2661273,0.3665,28.7702
B,94.837,7.1429,0.238574552,0.3665,28.7702
B,95.461,6.7453,0.224576376,0.3665,28.7702
B,96.085,5.2671,0.17253386,0.3665,28.7702
B,96.708,5.1925,0.169907442,0.3665,28.7702
B,97.332,6.1118,0.202272943,0.3665,28.7702
B,97.956,6.0497,0.200086608,0.3665,28.7702
B,98.58,7.3416,0.245570119,0.3665,28.7702
B,99.204,6.5093,0.216267599,0.3665,28.7702
B,99.828,7.5342,0.252350926,0.3665,28.7702
B,100.452,6.0497,0.200086608,0.3665,28.7702
B,101.076,6.1988,0.205335925,0.3665,28.7702
B,101.7,6.4161,0.212986336,0.3665,28.7702
B,102.324,6.323,0.209708594,0.3665,28.7702
B,102.948,5.8012,0.191337748,0.3665,28.7702
B,103.572,5.6957,0.187623443,0.3665,28.7702
B,104.196,7.3478,0.245788401,0.3665,28.7702
B,104.82,6.2298,0.206427332,0.3665,28.7702
B,105.443,6.1988,0.205335925,0.3665,28.7702
B,106.067,5.9938,0.198118555,0.3665,28.7702
B,106.691,5.6646,0.186528516,0.3665,28.7702
B,107.315,4.8385,0.157444277,0.3665,28.7702
B,107.939,4.9379,0.160943821,0.3665,28.7702
B,108.563,5.1615,0.168816035,0.3665,28.7702
B,109.187,5.9876,0.197900274,0.3665,28.7702
B,109.811,6.3478,0.21058172,0.3665,28.7702
B,110.435,6.1056,0.202054662,0.3665,28.7702
B,111.059,9.9441,0.337195506,0.3665,28.7702
B,111.683,13.1863,0.451342607,0.3665,28.7702
B,112.307,12.7764,0.436911388,0.3665,28.7702
B,112.931,10.9814,0.373715396,0.3665,28.7702
B,113.554,12,0.409576921,0.3665,28.7702
B,114.178,9.4037,0.318169816,0.3665,28.7702
B,114.802,9.8261,0.333041118,0.3665,28.7702
B,115.426,8.8758,0.299584209,0.3665,28.7702
B,116.05,8.9627,0.30264367,0.3665,28.7702
B,116.674,8.795,0.296739509,0.3665,28.7702
B,117.298,6.2981,0.208831948,0.3665,28.7702
B,117.922,6.7205,0.22370325,0.3665,28.7702
B,118.546,6.3478,0.21058172,0.3665,28.7702
B,119.17,7.1677,0.239447678,0.3665,28.7702
B,119.794,6.2236,0.20620905,0.3665,28.7702
B,120.418,5.2547,0.172097297,0.3665,28.7702
B,121.042,4.9689,0.162035228,0.3665,28.7702
B,121.666,4.528,0.146512602,0.3665,28.7702
B,122.289,5.1304,0.167721107,0.3665,28.7702
B,122.913,4.2298,0.13601397,0.3665,28.7702
B,123.537,4.9565,0.161598665,0.3665,28.7702
B,124.161,4.9752,0.16225703,0.3665,28.7702
B,124.785,4.9503,0.161380384,0.3665,28.7702
B,125.409,4.3478,0.140168358,0.3665,28.7702
B,126.033,4.8882,0.159194049,0.3665,28.7702
B,126.657,4.4286,0.143013058,0.3665,28.7702
B,127.281,4.7578,0.154603097,0.3665,28.7702
B,127.905,4.6335,0.150226907,0.3665,28.7702
B,128.529,5.0807,0.165971335,0.3665,28.7702
B,129.153,4.7391,0.153944733,0.3665,28.7702
B,129.777,5.8696,0.193745885,0.3665,28.7702
B,130.4,4.913,0.160067174,0.3665,28.7702
B,131.024,4.5217,0.1462908,0.3665,28.7702
B,131.648,5.0124,0.163566718,0.3665,28.7702
B,132.272,4.8634,0.158320923,0.3665,28.7702
B,132.896,3.8385,0.122237596,0.3665,28.7702
B,133.52,4.3168,0.139076951,0.3665,28.7702
B,134.144,4.4037,0.142136412,0.3665,28.7702
B,134.768,4.9876,0.162693593,0.3665,28.7702
B,135.392,3.8199,0.121582752,0.3665,28.7702
B,136.016,3.528,0.111305921,0.3665,28.7702
B,136.64,4.528,0.146512602,0.3665,28.7702
B,137.264,4.5217,0.1462908,0.3665,28.7702
B,137.888,3.882,0.123769086,0.3665,28.7702
B,138.512,4.1553,0.133391072,0.3665,28.7702
B,139.135,4.6335,0.150226907,0.3665,28.7702
B,139.759,3.6522,0.115678591,0.3665,28.7702
B,140.383,3.5528,0.112179047,0.3665,28.7702
B,141.007,3.7143,0.117864926,0.3665,28.7702
B,141.631,4.0373,0.129236684,0.3665,28.7702
B,142.255,3.6894,0.11698828,0.3665,28.7702
B,142.879,4.6522,0.150885272,0.3665,28.7702
B,143.503,3.9317,0.125518858,0.3665,28.7702
B,144.127,4.0373,0.129236684,0.3665,28.7702
B,144.751,4.2671,0.137327179,0.3665,28.7702
B,145.375,3.1739,0.098839236,0.3665,28.7702
B,145.999,2.8385,0.087030915,0.3665,28.7702
B,146.623,3.3043,0.103430187,0.3665,28.7702
B,147.246,3.5155,0.110865838,0.3665,28.7702
B,147.87,3.1615,0.098402673,0.3665,28.7702
B,148.494,3.0994,0.096216338,0.3665,28.7702
B,149.118,3.0745,0.095339692,0.3665,28.7702
B,149.742,3.3478,0.104961678,0.3665,28.7702
B,150.366,3.5155,0.110865838,0.3665,28.7702
B,150.99,3.9503,0.126173703,0.3665,28.7702
B,151.614,3.559,0.112397329,0.3665,28.7702
B,152.238,3.7516,0.119178135,0.3665,28.7702
B,152.862,3.4224,0.107588096,0.3665,28.7702
B,153.486,3.3975,0.10671145,0.3665,28.7702
B,154.11,3.1118,0.096652901,0.3665,28.7702
B,154.734,3.2919,0.102993624,0.3665,28.7702
B,155.358,3.9752,0.127050349,0.3665,28.7702
B,155.981,3.1242,0.097089464,0.3665,28.7702
B,156.605,3.6211,0.114583663,0.3665,28.7702
B,157.229,3.5404,0.111742484,0.3665,28.7702
B,157.853,3.795,0.120706105,0.3665,28.7702
B,158.477,3.9068,0.124642212,0.3665,28.7702
B,159.101,4.8261,0.157007714,0.3665,28.7702
B,159.725,3.2609,0.101902217,0.3665,28.7702
B,160.349,3.0621,0.094903129,0.3665,28.7702
B,160.973,3.6149,0.114365382,0.3665,28.7702
B,161.597,2.8944,0.088998968,0.3665,28.7702
B,162.221,3.3602,0.10539824,0.3665,28.7702
B,162.845,3.6398,0.115242028,0.3665,28.7702
B,163.469,3.7578,0.119396417,0.3665,28.7702
B,164.092,3.4969,0.110210994,0.3665,28.7702
B,164.716,3.7826,0.120269542,0.3665,28.7702
B,165.34,3.7143,0.117864926,0.3665,28.7702
B,165.964,4.3168,0.139076951,0.3665,28.7702
B,166.588,3.3602,0.10539824,0.3665,28.7702
B,167.212,3.4161,0.107366294,0.3665,28.7702
B,167.836,3.6335,0.115020226,0.3665,28.7702
B,168.46,2.795,0.085499424,0.3665,28.7702
B,169.084,3.0248,0.09358992,0.3665,28.7702
B,169.708,4.0559,0.129891528,0.3665,28.7702
B,170.332,4.0311,0.129018403,0.3665,28.7702
B,170.956,4.0062,0.128141756,0.3665,28.7702
B,171.58,2.8509,0.087467478,0.3665,28.7702
B,172.204,3.6025,0.113928819,0.3665,28.7702
B,172.827,2.7205,0.082876527,0.3665,28.7702
B,173.451,3.1863,0.099275799,0.3665,28.7702
B,174.075,2.9317,0.090312178,0.3665,28.7702
B,174.699,4.323,0.139295233,0.3665,28.7702
B,175.323,4.5901,0.148698937,0.3665,28.7702
B,175.947,3.9503,0.126173703,0.3665,28.7702
B,176.571,3.2671,0.102120498,0.3665,28.7702
B,177.195,3.6522,0.115678591,0.3665,28.7702
B,177.819,3.4472,0.108461222,0.3665,28.7702
B,178.443,4,0.127923475,0.3665,28.7702
B,179.067,3.764,0.119614698,0.3665,28.7702
B,179.691,3.677,0.116551717,0.3665,28.7702
B,180.315,3.7205,0.118083207,0.3665,28.7702
B,180.938,3.2422,0.101243852,0.3665,28.7702
B,181.562,3.2112,0.100152445,0.3665,28.7702
B,182.186,3.2484,0.101462133,0.3665,28.7702
B,182.81,3.4845,0.109774431,0.3665,28.7702
B,183.434,4.7081,0.152853325,0.3665,28.7702
B,184.058,4.1366,0.132732707,0.3665,28.7702
B,184.682,3.2609,0.101902217,0.3665,28.7702
B,185.306,3.8261,0.121801033,0.3665,28.7702
B,185.93,3.2422,0.101243852,0.3665,28.7702
B,186.554,3.9627,0.126610266,0.3665,28.7702
B,187.178,3.8571,0.12289244,0.3665,28.7702
B,187.802,3.3665,0.105620042,0.3665,28.7702
B,188.426,4.8199,0.156789432,0.3665,28.7702
B,189.05,3.913,0.124860494,0.3665,28.7702
B,189.673,3.3913,0.106493168,0.3665,28.7702
B,190.297,2.9565,0.091185303,0.3665,28.7702
B,190.921,3.4783,0.109556149,0.3665,28.7702
B,191.545,4.0559,0.129891528,0.3665,28.7702
B,192.169,4.2733,0.137545461,0.3665,28.7702
B,192.793,2.8696,0.088125843,0.3665,28.7702
B,193.417,3.7143,0.117864926,0.3665,28.7702
B,194.041,3.7578,0.119396417,0.3665,28.7702
B,194.665,3.6894,0.11698828,0.3665,28.7702
B,195.289,3.2422,0.101243852,0.3665,28.7702
B,195.913,3.795,0.120706105,0.3665,28.7702
B,196.537,3.8323,0.122019314,0.3665,28.7702
B,197.161,4.4534,0.143886184,0.3665,28.7702
B,197.784,3.1242,0.097089464,0.3665,28.7702
B,198.408,4.1118,0.131859582,0.3665,28.7702
B,199.032,3.6211,0.114583663,0.3665,28.7702
B,199.656,3.9503,0.126173703,0.3665,28.7702
B,200.28,3.8137,0.12136447,0.3665,28.7702
B,200.904,2.8634,0.087907561,0.3665,28.7702
B,201.528,3.9814,0.12726863,0.3665,28.7702
B,202.152,2.7578,0.084189736,0.3665,28.7702
B,202.776,2.354,0.069973278,0.3665,28.7702
B,203.4,2.8509,0.087467478,0.3665,28.7702
B,204.024,2.764,0.084408017,0.3665,28.7702
B,204.648,3.4783,0.109556149,0.3665,28.7702
B,205.272,3.795,0.120706105,0.3665,28.7702
B,205.896,4.2857,0.137982023,0.3665,28.7702
B,206.519,3.7143,0.117864926,0.3665,28.7702
B,207.143,3.236,0.101025571,0.3665,28.7702
B,207.767,3.882,0.123769086,0.3665,28.7702
B,208.391,3.0186,0.093371638,0.3665,28.7702
B,209.015,4.7019,0.152635044,0.3665,28.7702
B,209.639,4.3727,0.141045005,0.3665,28.7702
B,210.263,3.8075,0.121146189,0.3665,28.7702
B,210.887,3.9193,0.125082296,0.3665,28.7702
B,211.511,4.087,0.130986456,0.3665,28.7702
B,212.135,3.8944,0.124205649,0.3665,28.7702
B,212.759,3.2919,0.102993624,0.3665,28.7702
B,213.383,4.9752,0.16225703,0.3665,28.7702
B,214.007,4.8261,0.157007714,0.3665,28.7702
B,214.63,3.5839,0.113273975,0.3665,28.7702
B,215.254,3.1366,0.097526027,0.3665,28.7702
B,215.878,3.9938,0.127705193,0.3665,28.7702
B,216.502,4.8696,0.158539204,0.3665,28.7702
B,217.126,4.1304,0.132514426,0.3665,28.7702
B,217.75,3.5031,0.110429275,0.3665,28.7702
B,218.374,3.4224,0.107588096,0.3665,28.7702
B,218.998,3.2671,0.102120498,0.3665,28.7702
B,219.622,3.7888,0.120487824,0.3665,28.7702
B,220.246,4.913,0.160067174,0.3665,28.7702
B,220.87,4.2795,0.137763742,0.3665,28.7702
B,221.494,5.1677,0.169034316,0.3665,28.7702
B,222.118,4.5776,0.148258854,0.3665,28.7702
B,222.742,4.0186,0.128578319,0.3665,28.7702
B,223.365,5.1925,0.169907442,0.3665,28.7702
B,223.989,4.5776,0.148258854,0.3665,28.7702
B,224.613,4.4472,0.143667902,0.3665,28.7702
B,225.237,3.3354,0.104525115,0.3665,28.7702
B,225.861,3.0497,0.094466566,0.3665,28.7702
B,226.485,3.5776,0.113052173,0.3665,28.7702
B,227.109,3.3665,0.105620042,0.3665,28.7702
B,227.733,3.9814,0.12726863,0.3665,28.7702
B,228.357,5.2609,0.172315579,0.3665,28.7702
B,228.981,3.8509,0.122674159,0.3665,28.7702
B,229.605,3.6273,0.114801945,0.3665,28.7702
B,230.229,3.9255,0.125300577,0.3665,28.7702
B,230.853,4.0497,0.129673247,0.3665,28.7702
B,231.476,4.2981,0.138418586,0.3665,28.7702
B,232.1,4.2174,0.135577407,0.3665,28.7702
B,232.724,3.677,0.116551717,0.3665,28.7702
B,233.348,4.2298,0.13601397,0.3665,28.7702
B,233.972,4.4658,0.144322747,0.3665,28.7702
B,234.596,4.559,0.147604009,0.3665,28.7702
B,235.22,4.6087,0.149353781,0.3665,28.7702
B,235.844,4.4286,0.143013058,0.3665,28.7702
B,236.468,3.9193,0.125082296,0.3665,28.7702
B,237.092,3.0932,0.095998057,0.3665,28.7702
B,237.716,3.3292,0.104306833,0.3665,28.7702
B,238.34,4.5714,0.148040572,0.3665,28.7702
B,238.964,4.8447,0.157662558,0.3665,28.7702
B,239.587,4.2919,0.138200305,0.3665,28.7702
B,240.211,4.5901,0.148698937,0.3665,28.7702
B,240.835,4.1429,0.132954509,0.3665,28.7702
B,241.459,3.9193,0.125082296,0.3665,28.7702
B,242.083,4.1739,0.134045917,0.3665,28.7702
B,242.707,3.9317,0.125518858,0.3665,28.7702
B,243.331,3.5776,0.113052173,0.3665,28.7702
B,243.955,4.6398,0.150448709,0.3665,28.7702
B,244.579,3.1429,0.097747829,0.3665,28.7702
B,245.203,3.9441,0.125955421,0.3665,28.7702
