mouse,distance_microns,grey_value,grey_value_normalised,,
A,322.57,8.913,0.087333043,5.8634,40.7826
A,323.194,8.4037,0.072747944,5.8634,40.7826
A,323.817,8.2236,0.067590323,5.8634,40.7826
A,324.441,8.236,0.067945428,5.8634,40.7826
A,325.065,7.7888,0.05513872,5.8634,40.7826
A,325.689,8.0994,0.06403354,5.8634,40.7826
A,326.313,8.1677,0.065989484,5.8634,40.7826
A,326.937,8.3975,0.072570391,5.8634,40.7826
A,327.561,8.3478,0.071147105,5.8634,40.7826
A,328.185,8.0186,0.061719627,5.8634,40.7826
A,328.809,8.3354,0.070792,5.8634,40.7826
A,329.433,8.6211,0.078973745,5.8634,40.7826
A,330.057,8.5714,0.077550459,5.8634,40.7826
A,330.681,9.3975,0.101207931,5.8634,40.7826
A,331.305,9.3106,0.098719329,5.8634,40.7826
A,331.929,8.5839,0.077908429,5.8634,40.7826
A,332.552,8.3354,0.070792,5.8634,40.7826
A,333.176,8.5901,0.078085981,5.8634,40.7826
A,333.8,9.2236,0.096227863,5.8634,40.7826
A,334.424,9.1925,0.095337236,5.8634,40.7826
A,335.048,8.6646,0.080219478,5.8634,40.7826
A,335.672,8.5031,0.075594515,5.8634,40.7826
A,336.296,8.677,0.080574584,5.8634,40.7826
A,336.92,9.2298,0.096405416,5.8634,40.7826
A,337.544,9.5217,0.104764714,5.8634,40.7826
A,338.168,9.1056,0.092848633,5.8634,40.7826
A,338.792,9.8447,0.11401464,5.8634,40.7826
A,339.416,9.5963,0.106901074,5.8634,40.7826
A,340.04,9.2484,0.096938074,5.8634,40.7826
A,340.663,8.8385,0.085199546,5.8634,40.7826
A,341.287,8.9938,0.089646956,5.8634,40.7826
A,341.911,8.6398,0.079509267,5.8634,40.7826
A,342.535,8.7516,0.082710944,5.8634,40.7826
A,343.159,8.9752,0.089114298,5.8634,40.7826
A,343.783,9.2484,0.096938074,5.8634,40.7826
A,344.407,9.0745,0.091958006,5.8634,40.7826
A,345.031,8.6646,0.080219478,5.8634,40.7826
A,345.655,8.913,0.087333043,5.8634,40.7826
A,346.279,9.1863,0.095159683,5.8634,40.7826
A,346.903,8.8758,0.086267727,5.8634,40.7826
A,347.527,8.7205,0.081820317,5.8634,40.7826
A,348.151,8.7143,0.081642764,5.8634,40.7826
A,348.775,8.8634,0.085912621,5.8634,40.7826
A,349.398,9.1615,0.094449472,5.8634,40.7826
A,350.022,8.8323,0.085021994,5.8634,40.7826
A,350.646,8.7516,0.082710944,5.8634,40.7826
A,351.27,8.9814,0.089291851,5.8634,40.7826
A,351.894,8.0124,0.061542074,5.8634,40.7826
A,352.518,8.1118,0.064388646,5.8634,40.7826
A,353.142,8.236,0.067945428,5.8634,40.7826
A,353.766,8.2174,0.06741277,5.8634,40.7826
A,354.39,7.882,0.057807739,5.8634,40.7826
A,355.014,8.0621,0.06296536,5.8634,40.7826
A,355.638,8.3106,0.070081789,5.8634,40.7826
A,356.262,8.4534,0.07417123,5.8634,40.7826
A,356.886,8.8509,0.085554652,5.8634,40.7826
A,357.509,8.3665,0.071682627,5.8634,40.7826
A,358.133,8.0559,0.062787807,5.8634,40.7826
A,358.757,8.6522,0.079864373,5.8634,40.7826
A,359.381,8.6646,0.080219478,5.8634,40.7826
A,360.005,8.528,0.07630759,5.8634,40.7826
A,360.629,8.9317,0.087868565,5.8634,40.7826
A,361.253,8.5031,0.075594515,5.8634,40.7826
A,361.877,8.5093,0.075772068,5.8634,40.7826
A,362.501,9.0311,0.090715137,5.8634,40.7826
A,363.125,8.9441,0.088223671,5.8634,40.7826
A,363.749,8.6398,0.079509267,5.8634,40.7826
A,364.373,8.472,0.074703888,5.8634,40.7826
A,364.997,8.0559,0.062787807,5.8634,40.7826
A,365.621,8.5963,0.078263534,5.8634,40.7826
A,366.244,8.5031,0.075594515,5.8634,40.7826
A,366.868,8.5652,0.077372907,5.8634,40.7826
A,367.492,8.5714,0.077550459,5.8634,40.7826
A,368.116,8.4596,0.074348782,5.8634,40.7826
A,368.74,8.7205,0.081820317,5.8634,40.7826
A,369.364,8.9938,0.089646956,5.8634,40.7826
A,369.988,9.118,0.093203739,5.8634,40.7826
A,370.612,8.6708,0.080397031,5.8634,40.7826
A,371.236,7.9193,0.058875919,5.8634,40.7826
A,371.86,8.0435,0.062432702,5.8634,40.7826
A,372.484,8.3416,0.070969553,5.8634,40.7826
A,373.108,8.3851,0.072215286,5.8634,40.7826
A,373.732,8.5714,0.077550459,5.8634,40.7826
A,374.355,9.559,0.105832894,5.8634,40.7826
A,374.979,9.2174,0.09605031,5.8634,40.7826
A,375.603,8.6025,0.078441087,5.8634,40.7826
A,376.227,8.1863,0.066522143,5.8634,40.7826
A,376.851,8.5155,0.075949621,5.8634,40.7826
A,377.475,8.6832,0.080752136,5.8634,40.7826
A,378.099,8.5714,0.077550459,5.8634,40.7826
A,378.723,8.6957,0.081110106,5.8634,40.7826
A,379.347,8.7205,0.081820317,5.8634,40.7826
A,379.971,8.7516,0.082710944,5.8634,40.7826
A,380.595,8.7888,0.083776261,5.8634,40.7826
A,381.219,8.4534,0.07417123,5.8634,40.7826
A,381.843,8.4037,0.072747944,5.8634,40.7826
A,382.466,8.0932,0.063855988,5.8634,40.7826
A,383.09,8.0994,0.06403354,5.8634,40.7826
A,383.714,7.9938,0.061009416,5.8634,40.7826
A,384.338,7.5342,0.047847602,5.8634,40.7826
A,384.962,7.6957,0.052472565,5.8634,40.7826
A,385.586,8.0994,0.06403354,5.8634,40.7826
A,386.21,7.9006,0.058340397,5.8634,40.7826
A,386.834,8.5714,0.077550459,5.8634,40.7826
A,387.458,8.7453,0.082530528,5.8634,40.7826
A,388.082,9.0124,0.090179615,5.8634,40.7826
A,388.706,9.2174,0.09605031,5.8634,40.7826
A,389.33,9.1677,0.094627025,5.8634,40.7826
A,389.954,8.7019,0.081287658,5.8634,40.7826
A,390.578,9.0807,0.092135559,5.8634,40.7826
A,391.201,9.2609,0.097296043,5.8634,40.7826
A,391.825,9.559,0.105832894,5.8634,40.7826
A,392.449,9.4534,0.10280877,5.8634,40.7826
A,393.073,9.4161,0.10174059,5.8634,40.7826
A,393.697,8.795,0.083953813,5.8634,40.7826
A,394.321,8.0559,0.062787807,5.8634,40.7826
A,394.945,8,0.061186969,5.8634,40.7826
A,395.569,8.0186,0.061719627,5.8634,40.7826
A,396.193,7.5901,0.049448441,5.8634,40.7826
A,396.817,7.9814,0.060654311,5.8634,40.7826
A,397.441,7.7764,0.054783615,5.8634,40.7826
A,398.065,7.5093,0.047134528,5.8634,40.7826
A,398.689,7.9752,0.060476758,5.8634,40.7826
A,399.312,7.9565,0.059941236,5.8634,40.7826
A,399.936,8.3975,0.072570391,5.8634,40.7826
A,400.56,8.1118,0.064388646,5.8634,40.7826
B,0,10.0559,0,10.0559,66.087
B,0.624,11.2857,0.021948525,10.0559,66.087
B,1.248,11.8323,0.031703822,10.0559,66.087
B,1.872,14.0621,0.071499578,10.0559,66.087
B,2.496,18.6646,0.15364146,10.0559,66.087
B,3.12,18.8261,0.156523788,10.0559,66.087
B,3.744,19.1056,0.161512089,10.0559,66.087
B,4.367,18.6957,0.154196509,10.0559,66.087
B,4.991,19.9565,0.176698298,10.0559,66.087
B,5.615,19.1304,0.1619547,10.0559,66.087
B,6.239,18.6273,0.152975758,10.0559,66.087
B,6.863,18.4969,0.150648479,10.0559,66.087
B,7.487,17.1118,0.125928279,10.0559,66.087
B,8.111,17.3416,0.130029573,10.0559,66.087
B,8.735,16.9689,0.12337791,10.0559,66.087
B,9.359,18.7826,0.155747433,10.0559,66.087
B,9.983,19.0311,0.16018247,10.0559,66.087
B,10.607,19.4534,0.167719356,10.0559,66.087
B,11.231,18.4161,0.149206423,10.0559,66.087
B,11.855,22.1988,0.216717145,10.0559,66.087
B,12.479,22.3416,0.219265729,10.0559,66.087
B,13.102,23.3602,0.237444919,10.0559,66.087
B,13.726,21.8944,0.211284447,10.0559,66.087
B,14.35,21.3727,0.201973547,10.0559,66.087
B,14.974,20.4224,0.185013323,10.0559,66.087
B,15.598,20.3292,0.183349961,10.0559,66.087
B,16.222,21.8882,0.211173795,10.0559,66.087
B,16.846,24.236,0.253075524,10.0559,66.087
B,17.47,23.8261,0.245759944,10.0559,66.087
B,18.094,23.1553,0.233788021,10.0559,66.087
B,18.718,22.354,0.219487035,10.0559,66.087
B,19.342,23.6025,0.241769303,10.0559,66.087
B,19.966,24.323,0.254628233,10.0559,66.087
B,20.59,30.4161,0.363373198,10.0559,66.087
B,21.213,32.6025,0.402394385,10.0559,66.087
B,21.837,34.2919,0.432545497,10.0559,66.087
B,22.461,35.9689,0.462475304,10.0559,66.087
B,23.085,35.8385,0.460148025,10.0559,66.087
B,23.709,35.8509,0.460369331,10.0559,66.087
B,24.333,32.7329,0.404721664,10.0559,66.087
B,24.957,30.8261,0.370690563,10.0559,66.087
B,25.581,32.2919,0.396851035,10.0559,66.087
B,26.205,32.2981,0.396961687,10.0559,66.087
B,26.829,32.1118,0.393636748,10.0559,66.087
B,27.453,30.5652,0.36603422,10.0559,66.087
B,28.077,32.9689,0.40893361,10.0559,66.087
B,28.701,38.236,0.502936762,10.0559,66.087
B,29.325,37.4534,0.488969519,10.0559,66.087
B,29.948,33.8944,0.425451223,10.0559,66.087
B,30.572,37.7826,0.494844827,10.0559,66.087
B,31.196,38.118,0.500830789,10.0559,66.087
B,31.82,38.3727,0.505376478,10.0559,66.087
B,32.444,40.3975,0.541513552,10.0559,66.087
B,33.068,41.0497,0.553153517,10.0559,66.087
B,33.692,39.5714,0.526769955,10.0559,66.087
B,34.316,40.7578,0.54794391,10.0559,66.087
B,34.94,40.9193,0.550826238,10.0559,66.087
B,35.564,45.2919,0.628865041,10.0559,66.087
B,36.188,47.5901,0.669881548,10.0559,66.087
B,36.812,48.3478,0.683404395,10.0559,66.087
B,37.436,50.2981,0.71821185,10.0559,66.087
B,38.059,53.7081,0.779070909,10.0559,66.087
B,38.683,57.7453,0.851123751,10.0559,66.087
B,39.307,55.2981,0.807448007,10.0559,66.087
B,39.931,53.3292,0.772308593,10.0559,66.087
B,40.555,52.2919,0.75379566,10.0559,66.087
B,41.179,54.1304,0.786607795,10.0559,66.087
B,41.803,52.7019,0.761113025,10.0559,66.087
B,42.427,58.1801,0.858883727,10.0559,66.087
B,43.051,56.3913,0.8269586,10.0559,66.087
B,43.675,57.764,0.851457494,10.0559,66.087
B,44.299,58.4161,0.863095674,10.0559,66.087
B,44.923,56.6708,0.831946901,10.0559,66.087
B,45.547,62.795,0.941246915,10.0559,66.087
B,46.171,66.087,1,10.0559,66.087
B,46.794,59.087,0.875069381,10.0559,66.087
B,47.418,56.6708,0.831946901,10.0559,66.087
B,48.042,55.0248,0.802570358,10.0559,66.087
B,48.666,53.8199,0.781066229,10.0559,66.087
B,49.29,51.8323,0.745593072,10.0559,66.087
B,49.914,53.2174,0.770313272,10.0559,66.087
B,50.538,54.5714,0.794478424,10.0559,66.087
B,51.162,52.0621,0.749694366,10.0559,66.087
B,51.786,58.8261,0.870413038,10.0559,66.087
B,52.41,61.2919,0.914420741,10.0559,66.087
B,53.034,61.4472,0.917192416,10.0559,66.087
B,53.658,59.9503,0.890476896,10.0559,66.087
B,54.282,62.1429,0.929608735,10.0559,66.087
B,54.905,63.5466,0.954660894,10.0559,66.087
B,55.529,62.205,0.930717048,10.0559,66.087
B,56.153,57.5652,0.847909465,10.0559,66.087
B,56.777,58.5839,0.866090439,10.0559,66.087
B,57.401,60.3106,0.896907253,10.0559,66.087
B,58.025,62.8509,0.942244575,10.0559,66.087
B,58.649,62.2484,0.931491618,10.0559,66.087
B,59.273,60.9565,0.90843478,10.0559,66.087
B,59.897,65.8075,0.995011699,10.0559,66.087
B,60.521,60.528,0.900787241,10.0559,66.087
B,61.145,55.1304,0.804455026,10.0559,66.087
B,61.769,58.323,0.861434096,10.0559,66.087
B,62.393,56.7702,0.833720916,10.0559,66.087
B,63.017,56.0683,0.821193944,10.0559,66.087
B,63.64,50.9938,0.730628169,10.0559,66.087
B,64.264,52.2547,0.753131743,10.0559,66.087
B,64.888,50.0932,0.714554953,10.0559,66.087
B,65.512,51.8634,0.746148121,10.0559,66.087
B,66.136,52.4969,0.757454342,10.0559,66.087
B,66.76,49.2236,0.699035,10.0559,66.087
B,67.384,50.7329,0.725971826,10.0559,66.087
B,68.008,53.3354,0.772419246,10.0559,66.087
B,68.632,51.2609,0.735395164,10.0559,66.087
B,69.256,52.7081,0.761223678,10.0559,66.087
B,69.88,50.4099,0.720207171,10.0559,66.087
B,70.504,45.5404,0.633300078,10.0559,66.087
B,71.128,41.9441,0.56911608,10.0559,66.087
B,71.751,41.5342,0.5618005,10.0559,66.087
B,72.375,40.0497,0.535306285,10.0559,66.087
B,72.999,37.7516,0.494291563,10.0559,66.087
B,73.623,36.9814,0.480545626,10.0559,66.087
B,74.247,41.1242,0.554483135,10.0559,66.087
B,74.871,41.3602,0.558695082,10.0559,66.087
B,75.495,42.3851,0.576986709,10.0559,66.087
B,76.119,40.9503,0.551379502,10.0559,66.087
B,76.743,38.677,0.510807391,10.0559,66.087
B,77.367,43.6211,0.599045887,10.0559,66.087
B,77.991,40.3851,0.541292247,10.0559,66.087
B,78.615,37.0311,0.481432633,10.0559,66.087
B,79.239,38.9814,0.516240088,10.0559,66.087
B,79.863,41.3665,0.558807519,10.0559,66.087
B,80.486,42.6211,0.581198656,10.0559,66.087
B,81.11,40.5652,0.544506533,10.0559,66.087
B,81.734,37.882,0.496618842,10.0559,66.087
B,82.358,36.3602,0.469458925,10.0559,66.087
B,82.982,35.1491,0.447844144,10.0559,66.087
B,83.606,32.1615,0.394523756,10.0559,66.087
B,84.23,34.4099,0.43465147,10.0559,66.087
B,84.854,33.677,0.421571235,10.0559,66.087
B,85.478,31.7516,0.387208175,10.0559,66.087
B,86.102,30.2298,0.360048259,10.0559,66.087
B,86.726,29.3043,0.343530646,10.0559,66.087
B,87.35,29.9255,0.354617346,10.0559,66.087
B,87.974,29.1366,0.340537666,10.0559,66.087
B,88.597,29.8571,0.353396596,10.0559,66.087
B,89.221,33.8944,0.425451223,10.0559,66.087
B,89.845,29.8634,0.353509033,10.0559,66.087
B,90.469,30.1304,0.358274244,10.0559,66.087
B,91.093,29.8323,0.352953984,10.0559,66.087
B,91.717,30.8447,0.371022521,10.0559,66.087
B,92.341,30.1863,0.359271904,10.0559,66.087
B,92.965,27.5155,0.311605519,10.0559,66.087
B,93.589,28.1801,0.323466789,10.0559,66.087
B,94.213,28.087,0.321805212,10.0559,66.087
B,94.837,29.5031,0.347078676,10.0559,66.087
B,95.461,28.6957,0.332668821,10.0559,66.087
B,96.085,28.2298,0.324353796,10.0559,66.087
B,96.708,27.7205,0.315264201,10.0559,66.087
B,97.332,28.528,0.329675841,10.0559,66.087
B,97.956,29.5404,0.347744378,10.0559,66.087
B,98.58,28.6273,0.331448071,10.0559,66.087
B,99.204,27.3851,0.30927824,10.0559,66.087
B,99.828,27.9193,0.318812231,10.0559,66.087
B,100.452,29.4472,0.346081016,10.0559,66.087
B,101.076,28.5901,0.330784154,10.0559,66.087
B,101.7,27.9255,0.318922884,10.0559,66.087
B,102.324,27.9068,0.318589141,10.0559,66.087
B,102.948,27.8634,0.317814571,10.0559,66.087
B,103.572,27.2981,0.307725531,10.0559,66.087
B,104.196,27.6894,0.314709153,10.0559,66.087
B,104.82,28.3602,0.326681075,10.0559,66.087
B,105.443,25.7888,0.280788705,10.0559,66.087
B,106.067,26.8385,0.299522944,10.0559,66.087
B,106.691,25.8696,0.282230761,10.0559,66.087
B,107.315,26.5901,0.295089691,10.0559,66.087
B,107.939,26.7143,0.297306317,10.0559,66.087
B,108.563,25.3602,0.273139382,10.0559,66.087
B,109.187,24.2298,0.252964871,10.0559,66.087
B,109.811,25.323,0.272475465,10.0559,66.087
B,110.435,26.0807,0.285998312,10.0559,66.087
B,111.059,26.9379,0.301296958,10.0559,66.087
B,111.683,24.8323,0.263717828,10.0559,66.087
B,112.307,23.6584,0.242766963,10.0559,66.087
B,112.931,24.1429,0.251413947,10.0559,66.087
B,113.554,24.1366,0.251301509,10.0559,66.087
B,114.178,25.6708,0.278682732,10.0559,66.087
B,114.802,27.1801,0.305619558,10.0559,66.087
B,115.426,25.0435,0.267487163,10.0559,66.087
B,116.05,23.1925,0.234451938,10.0559,66.087
B,116.674,24.2981,0.254183837,10.0559,66.087
B,117.298,24.4845,0.257510561,10.0559,66.087
B,117.922,26.4658,0.29287128,10.0559,66.087
B,118.546,25.8261,0.281454407,10.0559,66.087
B,119.17,24.3602,0.25529215,10.0559,66.087
B,119.794,24.6335,0.260169799,10.0559,66.087
B,120.418,23.0559,0.232014007,10.0559,66.087
B,121.042,23.882,0.246757604,10.0559,66.087
B,121.666,24.8758,0.264494183,10.0559,66.087
B,122.289,21.9814,0.212837157,10.0559,66.087
B,122.913,23.0994,0.232790361,10.0559,66.087
B,123.537,24.1491,0.2515246,10.0559,66.087
B,124.161,23.1988,0.234564376,10.0559,66.087
B,124.785,23.7453,0.244317888,10.0559,66.087
B,125.409,26.6211,0.295642955,10.0559,66.087
B,126.033,26.8882,0.300409951,10.0559,66.087
B,126.657,27.3043,0.307836184,10.0559,66.087
B,127.281,27.0311,0.30296032,10.0559,66.087
B,127.905,26.0062,0.284668693,10.0559,66.087
B,128.529,27.4099,0.309720851,10.0559,66.087
B,129.153,26.1366,0.286995972,10.0559,66.087
B,129.777,27.236,0.306617218,10.0559,66.087
B,130.4,26.9068,0.300741909,10.0559,66.087
B,131.024,26.1677,0.287551021,10.0559,66.087
B,131.648,24.4907,0.257621214,10.0559,66.087
B,132.272,26.087,0.286110749,10.0559,66.087
B,132.896,26.3727,0.291209703,10.0559,66.087
B,133.52,25.4969,0.275579098,10.0559,66.087
B,134.144,24.9255,0.26538119,10.0559,66.087
B,134.768,23.9255,0.247533959,10.0559,66.087
B,135.392,24.7081,0.261501202,10.0559,66.087
B,136.016,26.3354,0.290544001,10.0559,66.087
B,136.64,24.1739,0.251967211,10.0559,66.087
B,137.264,27.4286,0.310054595,10.0559,66.087
B,137.888,25.205,0.270369491,10.0559,66.087
B,138.512,24.7578,0.262388209,10.0559,66.087
B,139.135,26.1429,0.287108409,10.0559,66.087
B,139.759,28.8012,0.334551704,10.0559,66.087
B,140.383,28.3043,0.325683415,10.0559,66.087
B,141.007,26.7888,0.298635936,10.0559,66.087
B,141.631,27.0248,0.302847883,10.0559,66.087
B,142.255,26.7453,0.297859582,10.0559,66.087
B,142.879,26.2236,0.288548681,10.0559,66.087
B,143.503,28.2547,0.324798192,10.0559,66.087
B,144.127,30.2422,0.360269565,10.0559,66.087
B,144.751,29.764,0.351735019,10.0559,66.087
B,145.375,30.5714,0.366144873,10.0559,66.087
B,145.999,26.1366,0.286995972,10.0559,66.087
B,146.623,25.9689,0.284002991,10.0559,66.087
B,147.246,24.882,0.264604836,10.0559,66.087
B,147.87,24.8261,0.263607175,10.0559,66.087
B,148.494,25.2609,0.271367151,10.0559,66.087
B,149.118,24.7888,0.262941474,10.0559,66.087
B,149.742,26.8509,0.299744249,10.0559,66.087
B,150.366,27.1242,0.304621897,10.0559,66.087
B,150.99,25.8758,0.282341414,10.0559,66.087
B,151.614,27.6087,0.313268881,10.0559,66.087
B,152.238,26.1491,0.287219062,10.0559,66.087
B,152.862,27.7578,0.315929903,10.0559,66.087
B,153.486,28.3913,0.327236124,10.0559,66.087
B,154.11,27.8447,0.317480828,10.0559,66.087
B,154.734,25.913,0.283005331,10.0559,66.087
B,155.358,24.8261,0.263607175,10.0559,66.087
B,155.981,24.0621,0.249971891,10.0559,66.087
B,156.605,24.0621,0.249971891,10.0559,66.087
B,157.229,23.3602,0.237444919,10.0559,66.087
B,157.853,22.5652,0.22325637,10.0559,66.087
B,158.477,22.5404,0.222813759,10.0559,66.087
B,159.101,23.3851,0.237889315,10.0559,66.087
B,159.725,24.0559,0.249861238,10.0559,66.087
B,160.349,24.6708,0.2608355,10.0559,66.087
B,160.973,23.8634,0.246425646,10.0559,66.087
B,161.597,24.1801,0.252077864,10.0559,66.087
B,162.221,24.7143,0.261611855,10.0559,66.087
B,162.845,27.4783,0.310941602,10.0559,66.087
B,163.469,27.6335,0.313711492,10.0559,66.087
B,164.092,27.4783,0.310941602,10.0559,66.087
B,164.716,25.3602,0.273139382,10.0559,66.087
B,165.34,26.6957,0.296974359,10.0559,66.087
B,165.964,26.1366,0.286995972,10.0559,66.087
B,166.588,25.0559,0.267708469,10.0559,66.087
B,167.212,23.1863,0.234341285,10.0559,66.087
B,167.836,22.0932,0.214832477,10.0559,66.087
B,168.46,23.323,0.236781002,10.0559,66.087
B,169.084,25.2671,0.271477804,10.0559,66.087
B,169.708,25.5652,0.276798064,10.0559,66.087
B,170.332,25.2733,0.271588457,10.0559,66.087
B,170.956,23.7826,0.244983589,10.0559,66.087
B,171.58,24.441,0.256734207,10.0559,66.087
B,172.204,25.1925,0.270146401,10.0559,66.087
B,172.827,23.8944,0.24697891,10.0559,66.087
B,173.451,23.2981,0.236336606,10.0559,66.087
B,174.075,24.3416,0.254960192,10.0559,66.087
B,174.699,26.4845,0.293205024,10.0559,66.087
B,175.323,27.0745,0.30373489,10.0559,66.087
B,175.947,26.0248,0.285000651,10.0559,66.087
B,176.571,27.2795,0.307393572,10.0559,66.087
B,177.195,25.7205,0.279569739,10.0559,66.087
B,177.819,25,0.266710809,10.0559,66.087
B,178.443,25.0062,0.266821462,10.0559,66.087
B,179.067,24.5093,0.257953172,10.0559,66.087
B,179.691,26.354,0.29087596,10.0559,66.087
B,180.315,26.4969,0.293426329,10.0559,66.087
B,180.938,27.5404,0.312049915,10.0559,66.087
B,181.562,30.5404,0.365591609,10.0559,66.087
B,182.186,31.6832,0.385987425,10.0559,66.087
B,182.81,29.3913,0.345083355,10.0559,66.087
B,183.434,30.8323,0.370801216,10.0559,66.087
B,184.058,30.0621,0.357055278,10.0559,66.087
B,184.682,28.9876,0.337878428,10.0559,66.087
B,185.306,33.1056,0.411373327,10.0559,66.087
B,185.93,32.8634,0.407050727,10.0559,66.087
B,186.554,30.4161,0.363373198,10.0559,66.087
B,187.178,34.087,0.428888599,10.0559,66.087
B,187.802,32.528,0.401064766,10.0559,66.087
B,188.426,32.5342,0.401175419,10.0559,66.087
B,189.05,29.5901,0.348631385,10.0559,66.087
B,189.673,27.5528,0.312271221,10.0559,66.087
B,190.297,29.5963,0.348742038,10.0559,66.087
B,190.921,28.9503,0.337212727,10.0559,66.087
B,191.545,28.9068,0.336436372,10.0559,66.087
B,192.169,27.4224,0.309943942,10.0559,66.087
B,192.793,26.8199,0.299190985,10.0559,66.087
B,193.417,28.0373,0.320918204,10.0559,66.087
B,194.041,28.1677,0.323245483,10.0559,66.087
B,194.665,26.6646,0.29641931,10.0559,66.087
B,195.289,25.0932,0.268374171,10.0559,66.087
B,195.913,24.7888,0.262941474,10.0559,66.087
B,196.537,25.9565,0.283781686,10.0559,66.087
B,197.161,25.7081,0.279348433,10.0559,66.087
B,197.784,24.9876,0.266489503,10.0559,66.087
B,198.408,26.8882,0.300409951,10.0559,66.087
B,199.032,28.1988,0.323800532,10.0559,66.087
B,199.656,28.9379,0.336991421,10.0559,66.087
B,200.28,31.1925,0.377229788,10.0559,66.087
B,200.904,32.205,0.39530011,10.0559,66.087
B,201.528,33.2857,0.414587613,10.0559,66.087
B,202.152,31.3789,0.380556512,10.0559,66.087
B,202.776,29.3043,0.343530646,10.0559,66.087
B,203.4,30.7267,0.368916548,10.0559,66.087
B,204.024,33.9255,0.426006272,10.0559,66.087
B,204.648,33.7888,0.423566555,10.0559,66.087
B,205.272,34.8199,0.441968835,10.0559,66.087
B,205.896,32.4534,0.399733362,10.0559,66.087
B,206.519,30.528,0.365370303,10.0559,66.087
B,207.143,28.0311,0.320807552,10.0559,66.087
B,207.767,29.118,0.340205707,10.0559,66.087
B,208.391,28.3043,0.325683415,10.0559,66.087
B,209.015,28.1491,0.322913525,10.0559,66.087
B,209.639,27.5652,0.312492526,10.0559,66.087
B,210.263,26.8634,0.29996734,10.0559,66.087
B,210.887,25.6211,0.277795724,10.0559,66.087
B,211.511,27.5217,0.311716172,10.0559,66.087
B,212.135,26.6894,0.296861921,10.0559,66.087
B,212.759,27.2112,0.306174607,10.0559,66.087
B,213.383,28.0745,0.321582121,10.0559,66.087
B,214.007,27.8012,0.316704473,10.0559,66.087
B,214.63,29.3043,0.343530646,10.0559,66.087
B,215.254,29.205,0.341758416,10.0559,66.087
B,215.878,32.2174,0.395521416,10.0559,66.087
B,216.502,33.8447,0.424564215,10.0559,66.087
B,217.126,34.6273,0.438531458,10.0559,66.087
B,217.75,31.9752,0.391198816,10.0559,66.087
B,218.374,30.7888,0.370024861,10.0559,66.087
B,218.998,29.2857,0.343198688,10.0559,66.087
B,219.622,27.3354,0.308391233,10.0559,66.087
B,220.246,27.8447,0.317480828,10.0559,66.087
B,220.87,26.9876,0.302183966,10.0559,66.087
B,221.494,28.4348,0.328012479,10.0559,66.087
B,222.118,29.6708,0.350071657,10.0559,66.087
B,222.742,33.2733,0.414366307,10.0559,66.087
B,223.365,33.5528,0.419354608,10.0559,66.087
B,223.989,35.6646,0.457044391,10.0559,66.087
B,224.613,33.441,0.417359288,10.0559,66.087
B,225.237,29.5901,0.348631385,10.0559,66.087
B,225.861,29.1615,0.340982062,10.0559,66.087
B,226.485,28.3851,0.327125471,10.0559,66.087
B,227.109,26.8571,0.299854902,10.0559,66.087
B,227.733,27.4161,0.309831504,10.0559,66.087
B,228.357,27.0994,0.304179286,10.0559,66.087
B,228.981,27.2422,0.306727871,10.0559,66.087
B,229.605,27.7888,0.316483167,10.0559,66.087
B,230.229,26.1118,0.286553361,10.0559,66.087
B,230.853,25.8571,0.282007671,10.0559,66.087
B,231.476,27.5528,0.312271221,10.0559,66.087
B,232.1,26.9441,0.301407611,10.0559,66.087
B,232.724,29.0497,0.338986741,10.0559,66.087
B,233.348,28.9006,0.336325719,10.0559,66.087
B,233.972,30.2547,0.360492655,10.0559,66.087
B,234.596,30.9565,0.373017842,10.0559,66.087
B,235.22,29.7764,0.351956324,10.0559,66.087
B,235.844,27.2547,0.306950961,10.0559,66.087
B,236.468,28.3665,0.326793513,10.0559,66.087
B,237.092,29.5714,0.348297642,10.0559,66.087
B,237.716,31.1739,0.37689783,10.0559,66.087
B,238.34,29.9255,0.354617346,10.0559,66.087
B,238.964,27.3478,0.308612538,10.0559,66.087
B,239.587,29.5404,0.347744378,10.0559,66.087
B,240.211,26.528,0.293981378,10.0559,66.087
B,240.835,27.2174,0.306285259,10.0559,66.087
B,241.459,27.6708,0.314377194,10.0559,66.087
B,242.083,28.882,0.335993761,10.0559,66.087
B,242.707,28.1615,0.32313483,10.0559,66.087
B,243.331,27.7516,0.31581925,10.0559,66.087
B,243.955,30.2981,0.361267225,10.0559,66.087
B,244.579,32.528,0.401064766,10.0559,66.087
B,245.203,31.3106,0.379337546,10.0559,66.087
B,245.827,28.1925,0.323688095,10.0559,66.087
B,246.451,28.1863,0.323577442,10.0559,66.087
B,247.075,28.4161,0.327678736,10.0559,66.087
B,247.699,28.3292,0.326127811,10.0559,66.087
B,248.322,25.5404,0.276355453,10.0559,66.087
B,248.946,27.3913,0.309388893,10.0559,66.087
B,249.57,27.6894,0.314709153,10.0559,66.087
B,250.194,28.1615,0.32313483,10.0559,66.087
B,250.818,27.9565,0.319476148,10.0559,66.087
B,251.442,24.913,0.2651581,10.0559,66.087
B,252.066,25.6522,0.278350773,10.0559,66.087
B,252.69,28.0932,0.321915865,10.0559,66.087
B,253.314,26.6211,0.295642955,10.0559,66.087
B,253.938,27.8571,0.317702133,10.0559,66.087
B,254.562,25.0745,0.268040428,10.0559,66.087
