mouse,distance_microns,grey_value,grey_value_normalised,,
A,321.946,0.4596,0.017374839,0.1366,18.7267
A,322.57,0.4969,0.019381284,0.1366,18.7267
A,323.194,0.4534,0.017041328,0.1366,18.7267
A,323.817,0.5404,0.021721239,0.1366,18.7267
A,324.441,0.5404,0.021721239,0.1366,18.7267
A,325.065,0.4907,0.019047773,0.1366,18.7267
A,325.689,0.5466,0.02205475,0.1366,18.7267
A,326.313,0.4596,0.017374839,0.1366,18.7267
A,326.937,0.4907,0.019047773,0.1366,18.7267
A,327.561,0.4969,0.019381284,0.1366,18.7267
A,328.185,0.4472,0.016707818,0.1366,18.7267
A,328.809,0.4348,0.016040796,0.1366,18.7267
A,329.433,0.646,0.027401682,0.1366,18.7267
A,330.057,0.9006,0.041097143,0.1366,18.7267
A,330.681,1.4907,0.072839845,0.1366,18.7267
A,331.305,1.7578,0.087207707,0.1366,18.7267
A,331.929,1.2671,0.060811938,0.1366,18.7267
A,332.552,0.5901,0.024394705,0.1366,18.7267
A,333.176,0.4224,0.015373774,0.1366,18.7267
A,333.8,0.4534,0.017041328,0.1366,18.7267
A,334.424,0.441,0.016374307,0.1366,18.7267
A,335.048,0.4224,0.015373774,0.1366,18.7267
A,335.672,0.3851,0.01336733,0.1366,18.7267
A,336.296,0.3043,0.00902093,0.1366,18.7267
A,336.92,0.2733,0.007353376,0.1366,18.7267
A,337.544,0.3478,0.011360886,0.1366,18.7267
A,338.168,0.3168,0.009693331,0.1366,18.7267
A,338.792,0.3043,0.00902093,0.1366,18.7267
A,339.416,0.3354,0.010693864,0.1366,18.7267
A,340.04,0.5155,0.020381816,0.1366,18.7267
A,340.663,0.4658,0.01770835,0.1366,18.7267
A,341.287,0.3851,0.01336733,0.1366,18.7267
A,341.911,0.4224,0.015373774,0.1366,18.7267
A,342.535,0.4286,0.015707285,0.1366,18.7267
A,343.159,0.3665,0.012366797,0.1366,18.7267
A,343.783,0.472,0.018041861,0.1366,18.7267
A,344.407,0.559,0.022721771,0.1366,18.7267
A,345.031,0.4472,0.016707818,0.1366,18.7267
A,345.655,0.4099,0.014701373,0.1366,18.7267
A,346.279,0.472,0.018041861,0.1366,18.7267
A,346.903,0.4907,0.019047773,0.1366,18.7267
A,347.527,0.5776,0.023722304,0.1366,18.7267
A,348.151,0.5776,0.023722304,0.1366,18.7267
A,348.775,0.472,0.018041861,0.1366,18.7267
A,349.398,0.5528,0.02238826,0.1366,18.7267
A,350.022,0.646,0.027401682,0.1366,18.7267
A,350.646,0.4286,0.015707285,0.1366,18.7267
A,351.27,0.4845,0.018714262,0.1366,18.7267
A,351.894,0.4845,0.018714262,0.1366,18.7267
A,352.518,0.4845,0.018714262,0.1366,18.7267
A,353.142,0.6584,0.028068703,0.1366,18.7267
A,353.766,0.7019,0.030408658,0.1366,18.7267
A,354.39,0.6025,0.025061726,0.1366,18.7267
A,355.014,0.6398,0.027068171,0.1366,18.7267
A,355.638,0.7081,0.030742169,0.1366,18.7267
A,356.262,0.5342,0.021387728,0.1366,18.7267
A,356.886,0.5466,0.02205475,0.1366,18.7267
A,357.509,0.6584,0.028068703,0.1366,18.7267
A,358.133,0.7888,0.035083189,0.1366,18.7267
A,358.757,0.8758,0.0397631,0.1366,18.7267
A,359.381,0.7391,0.032409723,0.1366,18.7267
A,360.005,0.7143,0.03107568,0.1366,18.7267
A,360.629,0.6708,0.028735725,0.1366,18.7267
A,361.253,0.7267,0.031742702,0.1366,18.7267
A,361.877,0.7764,0.034416168,0.1366,18.7267
A,362.501,0.6708,0.028735725,0.1366,18.7267
A,363.125,0.6149,0.025728748,0.1366,18.7267
A,363.749,0.6584,0.028068703,0.1366,18.7267
A,364.373,0.8137,0.036422612,0.1366,18.7267
A,364.997,0.7702,0.034082657,0.1366,18.7267
A,365.621,0.8323,0.037423145,0.1366,18.7267
A,366.244,0.8199,0.036756123,0.1366,18.7267
A,366.868,0.646,0.027401682,0.1366,18.7267
A,367.492,0.6273,0.02639577,0.1366,18.7267
A,368.116,0.646,0.027401682,0.1366,18.7267
A,368.74,0.646,0.027401682,0.1366,18.7267
A,369.364,0.6894,0.029736257,0.1366,18.7267
A,369.988,0.6335,0.026729281,0.1366,18.7267
A,370.612,0.6522,0.027735192,0.1366,18.7267
A,371.236,0.7764,0.034416168,0.1366,18.7267
A,371.86,0.6957,0.030075148,0.1366,18.7267
A,372.484,0.6087,0.025395237,0.1366,18.7267
A,373.108,0.5652,0.023055282,0.1366,18.7267
A,373.732,0.5839,0.024061194,0.1366,18.7267
A,374.355,0.677,0.029069236,0.1366,18.7267
A,374.979,0.7826,0.034749679,0.1366,18.7267
A,375.603,0.6957,0.030075148,0.1366,18.7267
A,376.227,0.5093,0.020048305,0.1366,18.7267
A,376.851,0.4534,0.017041328,0.1366,18.7267
A,377.475,0.4161,0.015034884,0.1366,18.7267
A,378.099,0.4783,0.018380751,0.1366,18.7267
A,378.723,0.5528,0.02238826,0.1366,18.7267
A,379.347,0.5839,0.024061194,0.1366,18.7267
A,379.971,0.6273,0.02639577,0.1366,18.7267
A,380.595,0.6832,0.029402747,0.1366,18.7267
A,381.219,0.7081,0.030742169,0.1366,18.7267
A,381.843,0.5466,0.02205475,0.1366,18.7267
A,382.466,0.4224,0.015373774,0.1366,18.7267
A,383.09,0.528,0.021054217,0.1366,18.7267
A,383.714,0.559,0.022721771,0.1366,18.7267
A,384.338,0.4783,0.018380751,0.1366,18.7267
A,384.962,0.6273,0.02639577,0.1366,18.7267
A,385.586,0.6522,0.027735192,0.1366,18.7267
A,386.21,0.5528,0.02238826,0.1366,18.7267
A,386.834,0.5652,0.023055282,0.1366,18.7267
A,387.458,0.5714,0.023388793,0.1366,18.7267
A,388.082,0.4534,0.017041328,0.1366,18.7267
A,388.706,0.5776,0.023722304,0.1366,18.7267
A,389.33,0.4907,0.019047773,0.1366,18.7267
A,389.954,0.5342,0.021387728,0.1366,18.7267
A,390.578,0.6894,0.029736257,0.1366,18.7267
A,391.201,0.5901,0.024394705,0.1366,18.7267
A,391.825,0.6273,0.02639577,0.1366,18.7267
A,392.449,0.6832,0.029402747,0.1366,18.7267
A,393.073,0.4596,0.017374839,0.1366,18.7267
A,393.697,0.5217,0.020715327,0.1366,18.7267
A,394.321,0.646,0.027401682,0.1366,18.7267
A,394.945,0.7143,0.03107568,0.1366,18.7267
A,395.569,0.7081,0.030742169,0.1366,18.7267
A,396.193,0.7019,0.030408658,0.1366,18.7267
A,396.817,0.8447,0.038090166,0.1366,18.7267
A,397.441,0.9689,0.044771142,0.1366,18.7267
A,398.065,0.9503,0.043770609,0.1366,18.7267
A,398.689,0.8075,0.036089101,0.1366,18.7267
A,399.312,0.7267,0.031742702,0.1366,18.7267
A,399.936,0.6398,0.027068171,0.1366,18.7267
A,400.56,0.6398,0.027068171,0.1366,18.7267
B,0,0.1429,0,0.1429,34.6149
B,0.624,0.236,0.002700743,0.1429,34.6149
B,1.248,0.4969,0.010269204,0.1429,34.6149
B,1.872,0.8137,0.019459271,0.1429,34.6149
B,2.496,1.1366,0.028826294,0.1429,34.6149
B,3.12,1.8137,0.048468322,0.1429,34.6149
B,3.744,2.4783,0.067747737,0.1429,34.6149
B,4.367,3.4472,0.095854607,0.1429,34.6149
B,4.991,5.3292,0.15044964,0.1429,34.6149
B,5.615,7.9752,0.227207589,0.1429,34.6149
B,6.239,10.0497,0.287386865,0.1429,34.6149
B,6.863,9.8323,0.281080297,0.1429,34.6149
B,7.487,10.3168,0.295135182,0.1429,34.6149
B,8.111,11.8261,0.338918543,0.1429,34.6149
B,8.735,14.118,0.405404386,0.1429,34.6149
B,9.359,14.677,0.421620446,0.1429,34.6149
B,9.983,15.4099,0.442881179,0.1429,34.6149
B,10.607,17.2857,0.497296356,0.1429,34.6149
B,11.231,19.6211,0.565044094,0.1429,34.6149
B,11.855,21.6708,0.624503945,0.1429,34.6149
B,12.479,24.4224,0.704325249,0.1429,34.6149
B,13.102,26.118,0.753512996,0.1429,34.6149
B,13.726,29.3106,0.846127292,0.1429,34.6149
B,14.35,30.8882,0.89189197,0.1429,34.6149
B,14.974,28.6335,0.826485263,0.1429,34.6149
B,15.598,29.7267,0.858197958,0.1429,34.6149
B,16.222,33.2609,0.960721745,0.1429,34.6149
B,16.846,34.6149,1,0.1429,34.6149
B,17.47,33.2298,0.959819564,0.1429,34.6149
B,18.094,32.8012,0.947386285,0.1429,34.6149
B,18.718,32.6087,0.941802042,0.1429,34.6149
B,19.342,31.9193,0.921803203,0.1429,34.6149
B,19.966,31.2857,0.903423068,0.1429,34.6149
B,20.59,31.4161,0.907205848,0.1429,34.6149
B,21.213,30.2174,0.872432699,0.1429,34.6149
B,21.837,29.7702,0.859459851,0.1429,34.6149
B,22.461,31.087,0.89765897,0.1429,34.6149
B,23.085,31.4161,0.907205848,0.1429,34.6149
B,23.709,29.472,0.850809353,0.1429,34.6149
B,24.333,28.1739,0.813152704,0.1429,34.6149
B,24.957,27.7019,0.799460432,0.1429,34.6149
B,25.581,26.5217,0.76522395,0.1429,34.6149
B,26.205,25.7516,0.74288408,0.1429,34.6149
B,26.829,25.4969,0.735495475,0.1429,34.6149
B,27.453,25.205,0.727027733,0.1429,34.6149
B,28.077,26.3478,0.760179276,0.1429,34.6149
B,28.701,28.0373,0.809190067,0.1429,34.6149
B,29.325,27.677,0.798738106,0.1429,34.6149
B,29.948,27.7391,0.800539568,0.1429,34.6149
B,30.572,28.1366,0.812070666,0.1429,34.6149
B,31.196,29.7826,0.859819564,0.1429,34.6149
B,31.82,30.1801,0.871350661,0.1429,34.6149
B,32.444,28.2857,0.816395916,0.1429,34.6149
B,33.068,27.2919,0.787566721,0.1429,34.6149
B,33.692,26.4348,0.762703063,0.1429,34.6149
B,34.316,26.1739,0.755134602,0.1429,34.6149
B,34.94,26.5528,0.766126131,0.1429,34.6149
B,35.564,28.1491,0.812433279,0.1429,34.6149
B,36.188,29.2671,0.844865398,0.1429,34.6149
B,36.812,29.354,0.847386285,0.1429,34.6149
B,37.436,29.3665,0.847748898,0.1429,34.6149
B,38.059,29.5404,0.852793572,0.1429,34.6149
B,38.683,31.0745,0.897296356,0.1429,34.6149
B,39.307,30.4845,0.880181016,0.1429,34.6149
B,39.931,30.0373,0.867208169,0.1429,34.6149
B,40.555,30.3354,0.875855767,0.1429,34.6149
B,41.179,29.205,0.843063936,0.1429,34.6149
B,41.803,29.7764,0.859639708,0.1429,34.6149
B,42.427,30.8944,0.892071826,0.1429,34.6149
B,43.051,29.7205,0.858018102,0.1429,34.6149
B,43.675,29.3416,0.847026572,0.1429,34.6149
B,44.299,30.3168,0.875316199,0.1429,34.6149
B,44.923,30.8634,0.891172546,0.1429,34.6149
B,45.547,30.6832,0.885945115,0.1429,34.6149
B,46.171,29.1863,0.842521467,0.1429,34.6149
B,46.794,27.9627,0.807025992,0.1429,34.6149
B,47.418,27.6273,0.797296356,0.1429,34.6149
B,48.042,26.7888,0.772972267,0.1429,34.6149
B,48.666,27.5963,0.796397076,0.1429,34.6149
B,49.29,29.0683,0.839098399,0.1429,34.6149
B,49.914,30.3292,0.875675911,0.1429,34.6149
B,50.538,31.5963,0.912433279,0.1429,34.6149
B,51.162,30.3727,0.876937805,0.1429,34.6149
B,51.786,27.9938,0.807928174,0.1429,34.6149
B,52.41,26.4472,0.763062776,0.1429,34.6149
B,53.034,25.9689,0.749187747,0.1429,34.6149
B,53.658,26,0.750089928,0.1429,34.6149
B,54.282,25.1553,0.725585983,0.1429,34.6149
B,54.905,24.9193,0.718739847,0.1429,34.6149
B,55.529,24.6087,0.709729636,0.1429,34.6149
B,56.153,26.4907,0.764324669,0.1429,34.6149
B,56.777,27.7081,0.799640288,0.1429,34.6149
B,57.401,27.5714,0.795674751,0.1429,34.6149
B,58.025,26.0621,0.75189139,0.1429,34.6149
B,58.649,24.9193,0.718739847,0.1429,34.6149
B,59.273,23.8634,0.68810919,0.1429,34.6149
B,59.897,25.2547,0.728469482,0.1429,34.6149
B,60.521,26.6087,0.767747737,0.1429,34.6149
B,61.145,25.205,0.727027733,0.1429,34.6149
B,61.769,24.8447,0.716575772,0.1429,34.6149
B,62.393,24.0311,0.692974008,0.1429,34.6149
B,63.017,22.9317,0.661081457,0.1429,34.6149
B,63.64,22.1801,0.639278255,0.1429,34.6149
B,64.264,21.7888,0.627927013,0.1429,34.6149
B,64.888,20.4534,0.589188327,0.1429,34.6149
B,65.512,19.3106,0.556036783,0.1429,34.6149
B,66.136,19.0745,0.549187747,0.1429,34.6149
B,66.76,19.528,0.562343351,0.1429,34.6149
B,67.384,18.9503,0.545584822,0.1429,34.6149
B,68.008,17.4658,0.502520887,0.1429,34.6149
B,68.632,16.5217,0.475133442,0.1429,34.6149
B,69.256,16.0435,0.461261314,0.1429,34.6149
B,69.88,15.4037,0.442701323,0.1429,34.6149
B,70.504,13.236,0.379818403,0.1429,34.6149
B,71.128,11.528,0.330270945,0.1429,34.6149
B,71.751,11.0124,0.315313878,0.1429,34.6149
B,72.375,11.8758,0.340360292,0.1429,34.6149
B,72.999,12.8944,0.369908912,0.1429,34.6149
B,73.623,13.6273,0.391169645,0.1429,34.6149
B,74.247,14.6708,0.421440589,0.1429,34.6149
B,74.871,14.2112,0.40810803,0.1429,34.6149
B,75.495,12.7267,0.365044094,0.1429,34.6149
B,76.119,10.9317,0.312972848,0.1429,34.6149
B,76.743,9.2236,0.263422488,0.1429,34.6149
B,77.367,9.2981,0.265583662,0.1429,34.6149
B,77.991,9.3727,0.267747737,0.1429,34.6149
B,78.615,8.354,0.238196217,0.1429,34.6149
B,79.239,8.1429,0.232072407,0.1429,34.6149
B,79.863,7.9193,0.225585983,0.1429,34.6149
B,80.486,7.1429,0.203063356,0.1429,34.6149
B,81.11,7.7019,0.219279415,0.1429,34.6149
B,81.734,8.4534,0.241079717,0.1429,34.6149
B,82.358,8.1677,0.232791831,0.1429,34.6149
B,82.982,7.5652,0.215313878,0.1429,34.6149
B,83.606,6.6584,0.189008471,0.1429,34.6149
B,84.23,6.4534,0.183061615,0.1429,34.6149
B,84.854,6.6398,0.188468902,0.1429,34.6149
B,85.478,6.5776,0.186664539,0.1429,34.6149
B,86.102,6.8137,0.193513576,0.1429,34.6149
B,86.726,7.4161,0.210988628,0.1429,34.6149
B,87.35,6.9752,0.198198538,0.1429,34.6149
B,87.974,6.3851,0.181080297,0.1429,34.6149
B,88.597,6.528,0.18522569,0.1429,34.6149
B,89.221,6.5031,0.184503365,0.1429,34.6149
B,89.845,6.7205,0.190809933,0.1429,34.6149
B,90.469,7.3416,0.208827454,0.1429,34.6149
B,91.093,7.323,0.208287886,0.1429,34.6149
B,91.717,7.3913,0.210269204,0.1429,34.6149
B,92.341,7.7329,0.220178696,0.1429,34.6149
B,92.965,7.9193,0.225585983,0.1429,34.6149
B,93.589,7.8634,0.223964377,0.1429,34.6149
B,94.213,7.5776,0.21567359,0.1429,34.6149
B,94.837,7.4534,0.212070666,0.1429,34.6149
B,95.461,7.2671,0.20666628,0.1429,34.6149
B,96.085,6.9876,0.19855825,0.1429,34.6149
B,96.708,6.441,0.182701903,0.1429,34.6149
B,97.332,6.3478,0.179998259,0.1429,34.6149
B,97.956,6.4037,0.181619865,0.1429,34.6149
B,98.58,6.4472,0.182881759,0.1429,34.6149
B,99.204,6.0186,0.17044848,0.1429,34.6149
B,99.828,6.0683,0.17189023,0.1429,34.6149
B,100.452,6.0807,0.172249942,0.1429,34.6149
B,101.076,6.2236,0.176395335,0.1429,34.6149
B,101.7,6.6522,0.188828615,0.1429,34.6149
B,102.324,6.4534,0.183061615,0.1429,34.6149
B,102.948,5.8944,0.166845556,0.1429,34.6149
B,103.572,5.5217,0.156033883,0.1429,34.6149
B,104.196,5.9689,0.16900673,0.1429,34.6149
B,104.82,6.4224,0.182162335,0.1429,34.6149
B,105.443,6.5155,0.184863077,0.1429,34.6149
B,106.067,6.5714,0.186484683,0.1429,34.6149
B,106.691,6.5901,0.187027152,0.1429,34.6149
B,107.315,5.9255,0.167747737,0.1429,34.6149
B,107.939,6.2981,0.17855651,0.1429,34.6149
B,108.563,7.2484,0.206123811,0.1429,34.6149
B,109.187,7.354,0.209187166,0.1429,34.6149
B,109.811,7.1429,0.203063356,0.1429,34.6149
B,110.435,7.3478,0.20900731,0.1429,34.6149
B,111.059,7.1925,0.204502205,0.1429,34.6149
B,111.683,7.1863,0.204322349,0.1429,34.6149
B,112.307,6.6708,0.189368183,0.1429,34.6149
B,112.931,6.1739,0.174953586,0.1429,34.6149
B,113.554,6.1304,0.173691692,0.1429,34.6149
B,114.178,6.4783,0.183783941,0.1429,34.6149
B,114.802,6.3789,0.180900441,0.1429,34.6149
B,115.426,6.6335,0.188286145,0.1429,34.6149
B,116.05,6.6211,0.187926433,0.1429,34.6149
B,116.674,6.4845,0.183963797,0.1429,34.6149
B,117.298,6.764,0.192071826,0.1429,34.6149
B,117.922,6.3913,0.181260153,0.1429,34.6149
B,118.546,6.2298,0.176575191,0.1429,34.6149
B,119.17,6.9627,0.197835925,0.1429,34.6149
B,119.794,6.7019,0.190270364,0.1429,34.6149
B,120.418,6.5217,0.185042933,0.1429,34.6149
B,121.042,6.4658,0.183421327,0.1429,34.6149
B,121.666,6.4472,0.182881759,0.1429,34.6149
B,122.289,6.2795,0.178016941,0.1429,34.6149
B,122.913,6.205,0.175855767,0.1429,34.6149
B,123.537,6.2671,0.177657229,0.1429,34.6149
B,124.161,6.354,0.180178116,0.1429,34.6149
B,124.785,5.9938,0.169729055,0.1429,34.6149
B,125.409,5.8323,0.165044094,0.1429,34.6149
B,126.033,5.7329,0.162160594,0.1429,34.6149
B,126.657,6.2112,0.176035623,0.1429,34.6149
B,127.281,6.6522,0.188828615,0.1429,34.6149
B,127.905,6.354,0.180178116,0.1429,34.6149
B,128.529,6.0248,0.170628336,0.1429,34.6149
B,129.153,5.764,0.163062776,0.1429,34.6149
B,129.777,6.0621,0.171710374,0.1429,34.6149
B,130.4,6.0559,0.171530518,0.1429,34.6149
B,131.024,6.0683,0.17189023,0.1429,34.6149
B,131.648,6.3354,0.179638547,0.1429,34.6149
B,132.272,6.8137,0.193513576,0.1429,34.6149
B,132.896,6.9565,0.197656069,0.1429,34.6149
B,133.52,6.7329,0.191169645,0.1429,34.6149
B,134.144,6.6708,0.189368183,0.1429,34.6149
B,134.768,6.3665,0.180540729,0.1429,34.6149
B,135.392,6.6273,0.188106289,0.1429,34.6149
B,136.016,6.8882,0.195674751,0.1429,34.6149
B,136.64,7.0497,0.200359712,0.1429,34.6149
B,137.264,6.8696,0.195135182,0.1429,34.6149
B,137.888,6.764,0.192071826,0.1429,34.6149
B,138.512,6.3168,0.179098979,0.1429,34.6149
B,139.135,6.2422,0.176934904,0.1429,34.6149
B,139.759,6.5342,0.185405547,0.1429,34.6149
B,140.383,6.6211,0.187926433,0.1429,34.6149
B,141.007,6.5093,0.184683221,0.1429,34.6149
B,141.631,6.3292,0.179458691,0.1429,34.6149
B,142.255,6.0124,0.170268624,0.1429,34.6149
B,142.879,6.1056,0.172972267,0.1429,34.6149
B,143.503,6.0683,0.17189023,0.1429,34.6149
B,144.127,5.7764,0.163422488,0.1429,34.6149
B,144.751,5.7764,0.163422488,0.1429,34.6149
B,145.375,5.1925,0.146484103,0.1429,34.6149
B,145.999,5.6398,0.159459851,0.1429,34.6149
B,146.623,5.882,0.166485844,0.1429,34.6149
B,147.246,5.9565,0.168647018,0.1429,34.6149
B,147.87,5.9317,0.167927593,0.1429,34.6149
B,148.494,5.7702,0.163242632,0.1429,34.6149
B,149.118,6.3292,0.179458691,0.1429,34.6149
B,149.742,6.8634,0.194955326,0.1429,34.6149
B,150.366,6.5714,0.186484683,0.1429,34.6149
B,150.99,6.2795,0.178016941,0.1429,34.6149
B,151.614,6.472,0.183601184,0.1429,34.6149
B,152.238,6.4596,0.183241471,0.1429,34.6149
B,152.862,5.8012,0.164141912,0.1429,34.6149
B,153.486,5.5217,0.156033883,0.1429,34.6149
B,154.11,5.8385,0.16522395,0.1429,34.6149
B,154.734,5.8509,0.165583662,0.1429,34.6149
B,155.358,5.9255,0.167747737,0.1429,34.6149
B,155.981,6.0621,0.171710374,0.1429,34.6149
B,156.605,5.6522,0.159819564,0.1429,34.6149
B,157.229,5.441,0.153692852,0.1429,34.6149
B,157.853,5.1677,0.145764679,0.1429,34.6149
B,158.477,5.646,0.159639708,0.1429,34.6149
B,159.101,6.3416,0.179818403,0.1429,34.6149
B,159.725,6.1366,0.173871548,0.1429,34.6149
B,160.349,6.0186,0.17044848,0.1429,34.6149
B,160.973,5.9814,0.169369343,0.1429,34.6149
B,161.597,6.3168,0.179098979,0.1429,34.6149
B,162.221,6.5217,0.185042933,0.1429,34.6149
B,162.845,6.6398,0.188468902,0.1429,34.6149
B,163.469,5.9876,0.169549199,0.1429,34.6149
B,164.092,5.7826,0.163602344,0.1429,34.6149
B,164.716,6.2857,0.178196797,0.1429,34.6149
B,165.34,5.9379,0.16810745,0.1429,34.6149
B,165.964,5.4286,0.15333314,0.1429,34.6149
B,166.588,5.9068,0.167205268,0.1429,34.6149
B,167.212,5.8882,0.1666657,0.1429,34.6149
B,167.836,5.4224,0.153153284,0.1429,34.6149
B,168.46,5.3478,0.150989209,0.1429,34.6149
B,169.084,5.5652,0.157295776,0.1429,34.6149
B,169.708,5.7764,0.163422488,0.1429,34.6149
B,170.332,5.7143,0.161621026,0.1429,34.6149
B,170.956,5.6087,0.15855767,0.1429,34.6149
B,171.58,5.9938,0.169729055,0.1429,34.6149
B,172.204,6.2112,0.176035623,0.1429,34.6149
B,172.827,5.8571,0.165763518,0.1429,34.6149
B,173.451,5.8075,0.164324669,0.1429,34.6149
B,174.075,5.795,0.163962056,0.1429,34.6149
B,174.699,5.8509,0.165583662,0.1429,34.6149
B,175.323,6.1801,0.175133442,0.1429,34.6149
B,175.947,6.7267,0.190989789,0.1429,34.6149
B,176.571,6.7019,0.190270364,0.1429,34.6149
B,177.195,6.9503,0.197476213,0.1429,34.6149
B,177.819,6.4224,0.182162335,0.1429,34.6149
B,178.443,6.0373,0.170990949,0.1429,34.6149
B,179.067,6.2484,0.17711476,0.1429,34.6149
B,179.691,5.9689,0.16900673,0.1429,34.6149
B,180.315,6.205,0.175855767,0.1429,34.6149
B,180.938,6.3168,0.179098979,0.1429,34.6149
B,181.562,6.1553,0.174414017,0.1429,34.6149
B,182.186,6,0.169908912,0.1429,34.6149
B,182.81,6.5652,0.186304827,0.1429,34.6149
B,183.434,6.559,0.186124971,0.1429,34.6149
B,184.058,6.3602,0.180357972,0.1429,34.6149
B,184.682,6.323,0.179278835,0.1429,34.6149
B,185.306,5.9068,0.167205268,0.1429,34.6149
B,185.93,5.913,0.167385124,0.1429,34.6149
B,186.554,6.1429,0.174054305,0.1429,34.6149
B,187.178,6.472,0.183601184,0.1429,34.6149
B,187.802,6.8075,0.19333372,0.1429,34.6149
B,188.426,7.0435,0.200179856,0.1429,34.6149
B,189.05,6.3913,0.181260153,0.1429,34.6149
B,189.673,6.118,0.17333198,0.1429,34.6149
B,190.297,6.3354,0.179638547,0.1429,34.6149
B,190.921,6.1677,0.174773729,0.1429,34.6149
B,191.545,6.1366,0.173871548,0.1429,34.6149
B,192.169,6.472,0.183601184,0.1429,34.6149
B,192.793,6.7205,0.190809933,0.1429,34.6149
B,193.417,6.1801,0.175133442,0.1429,34.6149
B,194.041,6.323,0.179278835,0.1429,34.6149
B,194.665,6.6149,0.187746577,0.1429,34.6149
B,195.289,6.1801,0.175133442,0.1429,34.6149
B,195.913,6.2857,0.178196797,0.1429,34.6149
B,196.537,6.472,0.183601184,0.1429,34.6149
B,197.161,6.3789,0.180900441,0.1429,34.6149
B,197.784,6.5404,0.185585403,0.1429,34.6149
B,198.408,6.4224,0.182162335,0.1429,34.6149
B,199.032,6.2112,0.176035623,0.1429,34.6149
B,199.656,6.4286,0.182342191,0.1429,34.6149
B,200.28,6.4472,0.182881759,0.1429,34.6149
B,200.904,6.1863,0.175313298,0.1429,34.6149
B,201.528,6.236,0.176755048,0.1429,34.6149
B,202.152,6.3354,0.179638547,0.1429,34.6149
B,202.776,6.1429,0.174054305,0.1429,34.6149
B,203.4,6.0621,0.171710374,0.1429,34.6149
B,204.024,6.0186,0.17044848,0.1429,34.6149
B,204.648,5.9752,0.169189487,0.1429,34.6149
B,205.272,6.2484,0.17711476,0.1429,34.6149
B,205.896,6.2422,0.176934904,0.1429,34.6149
B,206.519,6.087,0.172432699,0.1429,34.6149
B,207.143,6.5342,0.185405547,0.1429,34.6149
B,207.767,6.3789,0.180900441,0.1429,34.6149
B,208.391,6.6522,0.188828615,0.1429,34.6149
B,209.015,6.8385,0.194233001,0.1429,34.6149
B,209.639,6.3727,0.180720585,0.1429,34.6149
B,210.263,6.3354,0.179638547,0.1429,34.6149
B,210.887,6.2547,0.177297517,0.1429,34.6149
B,211.511,5.9441,0.168287306,0.1429,34.6149
B,212.135,6.0311,0.170811093,0.1429,34.6149
B,212.759,6.6832,0.189727895,0.1429,34.6149
B,213.383,7.2857,0.207205848,0.1429,34.6149
B,214.007,6.9565,0.197656069,0.1429,34.6149
B,214.63,6.4286,0.182342191,0.1429,34.6149
B,215.254,6.2981,0.17855651,0.1429,34.6149
B,215.878,6.1491,0.174234161,0.1429,34.6149
B,216.502,6.0248,0.170628336,0.1429,34.6149
B,217.126,6.0807,0.172249942,0.1429,34.6149
B,217.75,6.0683,0.17189023,0.1429,34.6149
B,218.374,6.3727,0.180720585,0.1429,34.6149
B,218.998,5.9627,0.168826874,0.1429,34.6149
B,219.622,5.559,0.15711592,0.1429,34.6149
B,220.246,5.6832,0.160718844,0.1429,34.6149
B,220.87,5.9379,0.16810745,0.1429,34.6149
B,221.494,6.2422,0.176934904,0.1429,34.6149
B,222.118,6.0124,0.170268624,0.1429,34.6149
B,222.742,6.118,0.17333198,0.1429,34.6149
B,223.365,6.4783,0.183783941,0.1429,34.6149
B,223.989,6.5652,0.186304827,0.1429,34.6149
B,224.613,6.2733,0.177837085,0.1429,34.6149
B,225.237,5.764,0.163062776,0.1429,34.6149
B,225.861,6.1863,0.175313298,0.1429,34.6149
B,226.485,6.1801,0.175133442,0.1429,34.6149
B,227.109,6.2484,0.17711476,0.1429,34.6149
B,227.733,6.646,0.188648758,0.1429,34.6149
B,228.357,6.2733,0.177837085,0.1429,34.6149
B,228.981,6.0745,0.172070086,0.1429,34.6149
B,229.605,6.1056,0.172972267,0.1429,34.6149
B,230.229,5.6149,0.158737526,0.1429,34.6149
B,230.853,6.0435,0.171170805,0.1429,34.6149
B,231.476,7.0373,0.2,0.1429,34.6149
B,232.1,6.5031,0.184503365,0.1429,34.6149
B,232.724,5.7516,0.162703063,0.1429,34.6149
B,233.348,5.8571,0.165763518,0.1429,34.6149
B,233.972,6.3975,0.181440009,0.1429,34.6149
B,234.596,6.6211,0.187926433,0.1429,34.6149
B,235.22,6.5901,0.187027152,0.1429,34.6149
B,235.844,6.2547,0.177297517,0.1429,34.6149
B,236.468,6.1118,0.173152123,0.1429,34.6149
B,237.092,6.4099,0.181799722,0.1429,34.6149
B,237.716,6.4161,0.181979578,0.1429,34.6149
B,238.34,6.0435,0.171170805,0.1429,34.6149
B,238.964,5.9627,0.168826874,0.1429,34.6149
B,239.587,6.0124,0.170268624,0.1429,34.6149
B,240.211,5.8944,0.166845556,0.1429,34.6149
B,240.835,6.1739,0.174953586,0.1429,34.6149
B,241.459,6.2857,0.178196797,0.1429,34.6149
B,242.083,6.0435,0.171170805,0.1429,34.6149
B,242.707,6.3106,0.178919123,0.1429,34.6149
B,243.331,6.4286,0.182342191,0.1429,34.6149
B,243.955,5.8634,0.165946275,0.1429,34.6149
B,244.579,5.6584,0.15999942,0.1429,34.6149
